"RFO_Part","Section_Number","Propositional_ID","Natural_Language","Atomic_Propositions","Formal_Logic_Statement","Dependencies","Justification_Rules","Validation_Status","Logical_Check","Real_World_Check","Validation_Notes","Confidence_Level"
"8","8.000","P_8_000","This part addresses prioritizing sources of supplies and services for use by the Government.","P_8_000_a: This part addresses prioritizing sources of supplies and services for use by the Government","P_8_000 = P_8_000_a","None","Simplification (Simp): Rule 6","PENDING_REVIEW","PASS","PASS","Scope section. Single atomic proposition defining the coverage of Part 8.","HIGH"
"8","8.001","P_8_001","Definitions as used in this part: AbilityOne Commission, AbilityOne participating nonprofit agencies, Committee, Central nonprofit agency, Government printing, Procurement List, Related supplies.","P_8_001_a: AbilityOne Commission is the operating name for the Committee for Purchase From People Who are Blind or Severely Disabled; P_8_001_b: AbilityOne participating nonprofit agencies means a qualified nonprofit agency employing people who are blind or have other severe disabilities approved by the Committee to furnish a commodity or a service to the Government under 41 U.S.C. chapter 85; P_8_001_c: Committee means the Committee for Purchase From People Who Are Blind or Severely Disabled; P_8_001_d: Central nonprofit agency means National Industries for the Blind, which has been designated to represent AbilityOne participating nonprofit agencies serving people who are blind; or NISH (also known as SourceAmerica), which has been designated to represent AbilityOne participating nonprofit agencies serving people with severe disabilities other than blindness; P_8_001_e: Government printing means printing, binding, and blank-book work for the use of an executive department, independent agency, or establishment of the Government; P_8_001_f: Procurement List means a list of supplies (including military resale commodities) and services that the Committee has determined are suitable for purchase by the Government under 41 U.S.C. chapter 85; P_8_001_g: Related supplies means supplies that are used and equipment that is usable in printing and binding operations","P_8_001 = P_8_001_a ∧ P_8_001_b ∧ P_8_001_c ∧ P_8_001_d ∧ P_8_001_e ∧ P_8_001_f ∧ P_8_001_g","None","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Definitions section with seven terms. Each definition is independently atomic. P_8_001_d contains internal disjunction (NIB or NISH/SourceAmerica). All definitions must hold simultaneously within scope of Part 8.","HIGH"
"8","8.101","P_8_101","Agencies must acquire the following supplies and services using the procedures listed below: (1) Public utility services using Part 41; (2) Government printing and related supplies using Subpart 8.5; (3) Leased motor vehicles - Contact GSA Fleet; (4) Strategic and critical materials (e.g., metals and ores) from inventories exceeding Defense National Stockpile requirements - DLA Strategic Materials (https://www.dla.mil/Strategic-Materials/).","P_8_101_a: Agencies must acquire public utility services using the procedures in Part 41; P_8_101_b: Agencies must acquire Government printing and related supplies using the procedures in Subpart 8.5; P_8_101_c: Agencies must acquire leased motor vehicles by Contact GSA Fleet; P_8_101_d: Agencies must acquire strategic and critical materials (e.g., metals and ores) from inventories exceeding Defense National Stockpile requirements using DLA Strategic Materials (https://www.dla.mil/Strategic-Materials/)","P_8_101 = P_8_101_a ∧ P_8_101_b ∧ P_8_101_c ∧ P_8_101_d","P_41, P_8_502","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Table-based section. Each row represents a mandatory source requirement. 'Must' indicates mandatory. Part 41 and Subpart 8.5 are cross-references. GSA Fleet and DLA Strategic Materials are external agency references. All four requirements are conjunctive mandates. DLA URL preserved from source.","HIGH"
"8","8.102","P_8_102","Unless otherwise required by law or 8.101, agencies must procure services that are on the Procurement List maintained by the Committee, from AbilityOne Participating Nonprofit Agencies in accordance with subpart 8.2. Other sources may be used as prescribed in 41 CFR 101-26.301, and in an unusual and compelling urgency as prescribed in 6.302-2 and in 41 CFR 101-25.101-5.","P_8_102_a: Services are on the Procurement List maintained by the Committee; P_8_102_b: Agencies must procure such services from AbilityOne Participating Nonprofit Agencies in accordance with subpart 8.2; P_8_102_c: Otherwise required by law; P_8_102_d: Otherwise required by 8.101; P_8_102_e: Other sources may be used as prescribed in 41 CFR 101-26.301; P_8_102_f: Other sources may be used in an unusual and compelling urgency as prescribed in 6.302-2 and in 41 CFR 101-25.101-5","(~P_8_102_c ∧ ~P_8_102_d ∧ P_8_102_a) ⊃ P_8_102_b; P_8_102_e ∨ P_8_102_f","P_8_101, P_8_200, P_6_302_2","Material Implication (Impl): Rule 15; Disjunctive Syllogism (DS): Rule 4","PENDING_REVIEW","PASS","PASS","Complex conditional with 'unless' clause creating negated antecedent. The primary mandate is: absent law or 8.101 exceptions, services on the Procurement List must come from AbilityOne agencies. Secondary permissive clause allows other sources under 41 CFR or urgency per 6.302-2. 'Must' = mandatory; 'may' = permissive authority. Uses Material Implication (HIGH-RISK rule) - verified that negated conditions properly represent 'unless' structure.","MEDIUM"
"8","8.103","P_8_103","Unless otherwise required by law or subpart 8.101, agencies must procure supplies, in the following order- (1) From inventories of the requiring agency, in accordance with agency procedures; (2) From excess from other agencies, in accordance with 41 C.F.R. 102-36; (3) From Federal Prison Industries (FPI), Inc., in accordance with subpart 8.3; and (4) When on the Procurement List maintained by the Committee, from AbilityOne Participating Nonprofit Agencies, in accordance with subpart 8.2.","P_8_103_a: Otherwise required by law; P_8_103_b: Otherwise required by 8.101; P_8_103_c: Agencies must procure supplies in the specified priority order; P_8_103_1: From inventories of the requiring agency, in accordance with agency procedures; P_8_103_2: From excess from other agencies, in accordance with 41 C.F.R. 102-36; P_8_103_3: From Federal Prison Industries (FPI), Inc., in accordance with subpart 8.3; P_8_103_4: When on the Procurement List maintained by the Committee, from AbilityOne Participating Nonprofit Agencies, in accordance with subpart 8.2","(~P_8_103_a ∧ ~P_8_103_b) ⊃ (P_8_103_1 ∧ P_8_103_2 ∧ P_8_103_3 ∧ P_8_103_4)","P_8_101, P_8_301, P_8_200","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Priority ordering of mandatory supply sources with 'unless' exception. The numbered items represent a hierarchical priority sequence, not simple conjunction - agencies must exhaust higher-priority sources before moving to lower ones. Formal logic represents as conjunction of all four requirements, but the priority ordering is a procedural constraint not fully captured by propositional logic alone. Noted in validation. Uses Material Implication (HIGH-RISK rule) - verified negated conditions match 'unless' pattern. P_8_103_4 contains embedded conditional ('when on the Procurement List').","MEDIUM"
"8","8.104","P_8_104","When supplies or services are unavailable from the mandatory sources listed above, agencies should procure commercial products and commercial services, including those that can be modified to fill agencies' needs, to the maximum extent possible, in accordance with the policy of Executive Order 14271, Ensuring Commercial, Cost-Effective Solutions in Federal Contracts.","P_8_104_a: Supplies or services are unavailable from the mandatory sources listed in 8.101, 8.102, and 8.103; P_8_104_b: Agencies should procure commercial products and commercial services to the maximum extent possible; P_8_104_c: Including those that can be modified to fill agencies' needs; P_8_104_d: In accordance with the policy of Executive Order 14271, Ensuring Commercial, Cost-Effective Solutions in Federal Contracts","(P_8_104_a ⊃ (P_8_104_b ∧ P_8_104_c ∧ P_8_104_d)) ∧ (P_8_104 = P_8_104_1 ∧ P_8_104_2 ∧ P_8_104_sub_b)","P_8_101, P_8_102, P_8_103","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition for 8.104. First conjunct: conditional triggered when mandatory sources are unavailable (8.104(a) introductory text). Second conjunct: parent-child composition referencing (a)(1), (a)(2), and (b). 'Should' indicates advisory/recommended, not mandatory. References Executive Order 14271. Uses Material Implication (HIGH-RISK rule) with compound structure; downgraded to MEDIUM pending independent verification.","MEDIUM"
"8","8.104(a)(1)","P_8_104_1","When a commercial product or commercial service meets an agency's needs and is available on an existing contract or Blanket Purchase Agreement awarded for Governmentwide use (such as the Federal Supply Schedule, Governmentwide Acquisition Contract, or other Indefinite-Delivery, Indefinite-Quantity contracts), the agency must use the existing government-wide contract or blanket purchase agreement to buy the supply or service if the contract has been designated by the Office of Federal Procurement Policy a 'required use' contract, unless the head of the contracting activity provides an exception (e.g., because the contract's terms and conditions, scope, or performance period do not meet the agency's needs).","P_8_104_1a: A commercial product or commercial service meets an agency's needs; P_8_104_1b: The product or service is available on an existing contract or Blanket Purchase Agreement awarded for Governmentwide use (such as the Federal Supply Schedule, Governmentwide Acquisition Contract, or other Indefinite-Delivery, Indefinite-Quantity contracts); P_8_104_1c: The contract has been designated by the Office of Federal Procurement Policy a 'required use' contract; P_8_104_1d: The agency must use the existing government-wide contract or blanket purchase agreement to buy the supply or service; P_8_104_1e: The head of the contracting activity provides an exception","(P_8_104_1a ∧ P_8_104_1b ∧ P_8_104_1c ∧ ~P_8_104_1e) ⊃ P_8_104_1d","P_8_101, P_8_102, P_8_103","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Complex conditional with multiple antecedent conditions and 'unless' exception. 'Must' = mandatory. The exception by head of contracting activity negates the obligation. Uses Material Implication (HIGH-RISK rule) - verified compound antecedent properly represents all triggering conditions and the 'unless' negation. Source includes parenthetical examples (e.g., because the contract's terms and conditions, scope, or performance period do not meet the agency's needs).","MEDIUM"
"8","8.104(a)(2)","P_8_104_2","Agencies should consider use of other existing government-wide contracts or blanket purchase agreements if there is not a suitable 'required use' contract to meet the agency's needs.","P_8_104_2a: There is not a suitable 'required use' contract to meet the agency's needs; P_8_104_2b: Agencies should consider use of other existing government-wide contracts or blanket purchase agreements","P_8_104_2a ⊃ P_8_104_2b","P_8_104_1","Material Implication (Impl): Rule 15","PENDING_REVIEW","PASS","PASS","'Should' indicates advisory/recommended, not mandatory. Conditional triggered when no suitable 'required use' contract exists. Logically follows from failure of P_8_104_1 conditions. Uses Material Implication (HIGH-RISK rule) with compound structure; downgraded to MEDIUM pending independent verification.","MEDIUM"
"8","8.104(b)","P_8_104_sub_b","Agencies should also consider the use of shared services to fulfill requirements. A shared service is a business or mission function provided by one agency for consumption by multiple other agencies, either within or between federal agencies.","P_8_104_b1: Agencies should consider the use of shared services to fulfill requirements; P_8_104_b2: A shared service is a business or mission function provided by one agency for consumption by multiple other agencies, either within or between federal agencies","P_8_104_b1 ∧ P_8_104_b2","None","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","'Should' indicates advisory/recommended, not mandatory. Includes definition of shared services. No external dependencies.","HIGH"
"8","8.105","P_8_105","When authorizing contractors to use Government supply sources, agencies must follow the requirements of this subpart.","P_8_105_a: Agencies are authorizing contractors to use Government supply sources; P_8_105_b: Agencies must follow the requirements of this subpart","P_8_105_a ⊃ P_8_105_b; P_8_105 = P_8_105_1 ∧ P_8_105_2 ∧ P_8_105_3","P_8_105_1, P_8_105_2, P_8_105_3","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition for 8.105 subsections. Conditional: when authorizing contractors, must follow subpart requirements. Children are 8.105-1, 8.105-2, and 8.105-3. Material Implication verified: single conditional with clear antecedent-consequent structure.","HIGH"
