RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
29,29.000,P_29_000,"This part provides policies and procedures for using tax clauses in contracts (including foreign contracts), claiming immunity or exemption from taxes, and getting tax refunds. It explains Federal, State, and local taxes on certain supplies and services that executive agencies buy and how these taxes apply to the Federal Government. This information is general guidance for Government personnel and does not cover all tax laws and regulations.","P_29_000_a: Part 29 provides policies and procedures for using tax clauses in contracts including foreign contracts; P_29_000_b: Part 29 provides policies and procedures for claiming immunity or exemption from taxes; P_29_000_c: Part 29 provides policies and procedures for getting tax refunds; P_29_000_d: Part 29 explains Federal, State, and local taxes on certain supplies and services purchased by executive agencies; P_29_000_e: This information is general guidance and does not cover all tax laws and regulations",P_29_000 = P_29_000_a ∧ P_29_000_b ∧ P_29_000_c ∧ P_29_000_d ∧ P_29_000_e,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Scope statement establishing Part 29 coverage. Five conjunctive elements define the part's purpose. The qualifier that this is general guidance (P_29_000_e) limits the part's authoritative scope. Declarative statement, no conditional logic required.",HIGH
29,29.101,P_29_101,"Contract tax problems are primarily legal issues and vary widely. Contracting officers must consult the agency's legal counsel when tax issues arise, especially before negotiating with any taxing authority.",P_29_101_a: Contract tax problems are primarily legal issues; P_29_101_b: Tax issues arise in connection with a contract; P_29_101_c: Contracting officer consults agency's legal counsel; P_29_101_d: Consultation occurs before negotiating with any taxing authority,P_29_101_a ∧ (P_29_101_b ⊃ (P_29_101_c ∧ P_29_101_d)),None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Mandatory consultation requirement triggered by tax issues arising. 'Must' creates obligation. The 'especially before negotiating' phrase strengthens the timing requirement for the consultation. HIGH-RISK due to material implication.,MEDIUM
29,29.201,P_29_201,"General provisions governing Federal excise taxes, including tax descriptions and exemption requirements.",P_29_201: General provisions for Federal excise taxes consist of tax descriptions and exemption requirements,P_29_201 = P_29_201_a ∧ P_29_201_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition aggregating subsections (a) and (b). Section (a) describes the taxes; section (b) establishes exemption requirements.,HIGH
29,29.201(a),P_29_201_a,"Federal excise taxes are taxes on the sale or use of specific supplies or services. Subtitle D of the Internal Revenue Code, Miscellaneous Excise Taxes 26 U.S.C.4041, et seq., and its regulations (26 CFR parts 40 through 299) cover Federal excise tax requirements. Direct questions in this area to legal counsel. The most common excise taxes are manufacturers' excise taxes and special-fuels excise taxes.",P_29_201_a_1: Federal excise taxes are taxes on the sale or use of specific supplies or services; P_29_201_a_2: Subtitle D of the IRC and 26 CFR parts 40-299 cover Federal excise tax requirements; P_29_201_a_3: Questions about Federal excise taxes shall be directed to legal counsel,P_29_201_a = P_29_201_a_1 ∧ P_29_201_a_2 ∧ P_29_201_a_3,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Definitional and procedural statement. Three conjunctive elements: definition of excise taxes, legal authority citation, and direction to consult legal counsel. The enumeration of common taxes in subsections (1) and (2) elaborates but does not create separate obligations.",HIGH
29,29.201(a)(1),P_29_201_a_1,"Manufacturers' excise taxes on certain motor-vehicle articles, tires and inner tubes, gasoline, lubricating oils, coal, fishing equipment, firearms, shells, and cartridges sold by manufacturers, producers, or importers.","P_29_201_a_1: Manufacturers' excise taxes apply to specified items sold by manufacturers, producers, or importers",P_29_201_a_1,None,None (atomic proposition),VALIDATED,PASS,PASS,Enumerative definition of manufacturers' excise tax scope. Atomic proposition listing covered items. No logical operators needed as this is a single definitional statement.,HIGH
29,29.201(a)(2),P_29_201_a_2,Special-fuels excise taxes charged at retail on diesel fuel and special motor fuels.,P_29_201_a_2: Special-fuels excise taxes are charged at retail on diesel fuel and special motor fuels,P_29_201_a_2,None,None (atomic proposition),VALIDATED,PASS,PASS,"Definitional statement identifying special-fuels excise taxes. Atomic, no operators required.",HIGH
29,29.201(b),P_29_201_b,"Executive agencies must take advantage of available Federal excise tax exemptions. When the law exempts the Federal Government from these taxes, the contracting officer must, unless inappropriate for the circumstances, request offers on a tax-exclusive basis. When no exemption exists, request offers on a tax-inclusive basis.",P_29_201_b_a: Executive agencies take advantage of available Federal excise tax exemptions; P_29_201_b_b: Law exempts Federal Government from excise taxes; P_29_201_b_c: Contracting officer requests offers on tax-exclusive basis; P_29_201_b_d: Circumstances make tax-exclusive request inappropriate; P_29_201_b_e: No Federal excise tax exemption exists; P_29_201_b_f: Contracting officer requests offers on tax-inclusive basis,P_29_201_b_a ∧ ((P_29_201_b_b ∧ ~P_29_201_b_d) ⊃ P_29_201_b_c) ∧ (P_29_201_b_e ⊃ P_29_201_b_f),None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Complex mandatory requirement with two conditional branches. First: 'must' establishes general obligation. Second conditional: when exemption exists AND circumstances are not inappropriate, tax-exclusive basis is required. Third conditional: when no exemption exists, tax-inclusive basis is required. The 'unless inappropriate' creates a negated condition in the antecedent. HIGH-RISK due to multiple material implications.",MEDIUM
29,29.202,P_29_202,Federal manufacturers' or special-fuels excise taxes do not apply in many contracting situations. This includes supplies for the purposes listed in subsections (a) through (f).,P_29_202: Federal excise tax exemptions apply to supplies for purposes in subsections (a) through (f),P_29_202 = P_29_202_a ∨ P_29_202_b ∨ P_29_202_c ∨ P_29_202_d ∨ P_29_202_e ∨ P_29_202_f,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,"Parent proposition. Exemptions are disjunctive -- any one of the listed purposes triggers an exemption. A supply need not qualify under all categories, only one.",HIGH
29,29.202(a),P_29_202_a,"The exclusive use of any State or political subdivision, including the District of Columbia (26 U.S.C. 4041 and 4221).",P_29_202_a_1: Supplies are for exclusive use of any State or political subdivision including DC,P_29_202_a_1 ⊃ ~P_29_excise_tax_applies,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Exemption triggered by exclusive State/political subdivision use. Material implication: if supplies are for exclusive State use, then Federal excise tax does not apply. HIGH-RISK transformation. External legal citation to 26 U.S.C. 4041 and 4221.",MEDIUM
29,29.202(b),P_29_202_b,"Export shipment to a foreign country or an outlying area of the United States. Shipment must occur within 6 months after title passes to the Government. When claiming this exemption, the words 'for export' must appear on the contract or purchase document. The contracting officer must give the seller proof of export (see 26 CFR 48.4221-3).",P_29_202_b_a: Supplies are for export shipment to foreign country or outlying area; P_29_202_b_b: Shipment occurs within 6 months after title passes to Government; P_29_202_b_c: Words 'for export' appear on contract or purchase document; P_29_202_b_d: Contracting officer provides seller proof of export per 26 CFR 48.4221-3,(P_29_202_b_a ∧ P_29_202_b_b ∧ P_29_202_b_c ∧ P_29_202_b_d) ⊃ ~P_29_excise_tax_applies,None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Exemption with four conjunctive conditions: export purpose, 6-month shipment window, 'for export' language on documents, and proof of export to seller. All four must be met for exemption. HIGH-RISK due to material implication.",MEDIUM
