RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
50,50.000,P_50_000,This part prescribes procedures for extraordinary contractual actions under Pub. L. 85-804 and implements SAFETY Act liability protections.,P_50_000: Part 50 scope covers extraordinary contractual actions and SAFETY Act,P_50_000 = P_50_000_a ∧ P_50_000_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition. Part 50 has two major components: extraordinary contractual actions (Subpart 50.1) and SAFETY Act (Subpart 50.2). Conjunction captures both as required scope.,HIGH
50,50.000(a),P_50_000_a,This part prescribes procedures and implements statutory and Executive Order requirements for extraordinary emergency authority and indemnification authority for qualified anti-terrorism technology.,P_50_000_a: Part prescribes procedures for extraordinary emergency authority and indemnification for anti-terrorism technology,P_50_000_a = P_50_000_a_1 ∧ P_50_000_a_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent for two subparagraphs. Both prescriptive functions are conjunctive requirements of this part.,HIGH
50,50.000(a)(1),P_50_000_a_1,"Prescribes procedures and implements statutory and Executive Order requirements for entering into, amending, or modifying contracts in order to facilitate the national defense under the extraordinary emergency authority granted by Public Law 85-804 (50 U.S.C. 1431-1435) and Executive Order 10789, dated November 14, 1958. It does not cover advance payments (see Subpart 32.4).","P_50_000_a_1_a: Part prescribes procedures for entering into, amending, or modifying contracts to facilitate national defense under Pub. L. 85-804 and E.O. 10789; P_50_000_a_1_b: Part does not cover advance payments",P_50_000_a_1_a ∧ ¬P_50_000_a_1_b,P_32; P_32_4,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Scope statement with explicit exclusion. The advance payments exclusion (negation) is an important scope limiter referencing Subpart 32.4.,HIGH
50,50.000(a)(2),P_50_000_a_2,"Implements indemnification authority granted by Pub. L. 85-804 and paragraph 1A of E.O. 10789 with respect to any matter that has been, or could be, designated by the Secretary of Homeland Security as a qualified anti-terrorism technology as defined in the SAFETY Act.",P_50_000_a_2: Part implements indemnification authority under Pub. L. 85-804 and E.O. 10789 paragraph 1A for qualified anti-terrorism technology,P_50_000_a_2,None,None (atomic statement),VALIDATED,PASS,PASS,Atomic scope statement. Indemnification authority is specific to matters designated or potentially designated as QATT by Secretary of Homeland Security.,HIGH
50,50.000(b),P_50_000_b,Implements SAFETY Act liability protections to promote development and use of anti-terrorism technologies.,P_50_000_b: Part implements SAFETY Act liability protections for anti-terrorism technologies,P_50_000_b,None,None (atomic statement),VALIDATED,PASS,PASS,Atomic scope statement. Second major component of Part 50.,HIGH
50,50.100,P_50_100,Definitions used in this part.,P_50_100: Part 50 definitions,P_50_100 = P_50_100_aa ∧ P_50_100_sl,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent for two definitions in Subpart 50.1.,HIGH
50,50.100,P_50_100_aa,Approving authority means an agency official or contract adjustment board authorized to approve actions under Pub. L. 85-804 and E.O. 10789.,P_50_100_aa_a: Approving authority is an agency official authorized to approve actions under Pub. L. 85-804 and E.O. 10789; P_50_100_aa_b: Approving authority is a contract adjustment board authorized to approve actions under Pub. L. 85-804 and E.O. 10789,P_50_100_aa = P_50_100_aa_a ∨ P_50_100_aa_b,None,Disjunction (Disj): Rule 8,VALIDATED,PASS,PASS,Definitional disjunction. Either an agency official or a contract adjustment board qualifies as approving authority.,HIGH
50,50.100,P_50_100_sl,"Secretarial level means a level at or above the level of a deputy assistant agency head, or a contract adjustment board.",P_50_100_sl_a: Secretarial level is at or above deputy assistant agency head level; P_50_100_sl_b: Secretarial level includes a contract adjustment board,P_50_100_sl = P_50_100_sl_a ∨ P_50_100_sl_b,None,Disjunction (Disj): Rule 8,VALIDATED,PASS,PASS,Definitional disjunction. Secretarial level can be satisfied by position level or by being a contract adjustment board.,HIGH
50,50.101,P_50_101,General provisions for extraordinary contractual actions.,P_50_101: General provisions parent,P_50_101 = P_50_101_1 ∧ P_50_101_2 ∧ P_50_101_3,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition aggregating authority, policy, and records subsections.",HIGH
50,50.101-1,P_50_101_1,Authority for extraordinary contractual actions.,P_50_101_1: Authority provisions parent,P_50_101_1 = P_50_101_1_a ∧ P_50_101_1_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent for two authority provisions: Presidential empowerment and E.O. delegation.,HIGH
