RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
33,33.000,P_33_000,This part outlines policies and procedures for filing protests and for processing contract disputes and appeals.,P_33_000: Part outlines policies/procedures for protests AND disputes/appeals,(PoliciesForProtests) ∧ (ProceduresForProtests) ∧ (PoliciesForDisputes) ∧ (ProceduresForAppeals),None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Scope statement for Part 33,HIGH
33,33.100,P_33_100,33.100 Purpose of the bid protest system.,P_33_100: Parent for subsections (a) through (e),P_33_100_a ∧ P_33_100_b ∧ P_33_100_c ∧ P_33_100_d ∧ P_33_100_e,P_33_100_a; P_33_100_b; P_33_100_c; P_33_100_d; P_33_100_e,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Parent proposition with 5 child propositions,HIGH
33,33.100(a),P_33_100_a,"The bid protest system provides a prompt, fair, and transparent way to resolve disputes concerning federal procurement actions.","P_33_100_a: System provides prompt, fair, transparent dispute resolution",(PromptResolution) ∧ (FairResolution) ∧ (TransparentResolution),None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Three characteristics of protest system,HIGH
33,33.100(b),P_33_100_b,"The objectives of the protest system are to: (1) Ensure protests are decided efficiently and without undue delay, to minimize disruption to contract award and performance; (2) Support the effective and economical operation of the Government by correcting procurement errors, as quickly as possible; (3) Deter and discourage abuse of the bid protest process by requiring clear and substantiated allegations of procurement impropriety; (4) Safeguard the rights of interested parties to obtain independent review of procurement actions alleged to violate law, or regulation; and (5) Promote integrity, competition, accountability, and public confidence in the federal acquisition system by using available, timely and appropriate remedies.",P_33_100_b_1-5: Five objectives of protest system,(EfficientDecisions ∧ MinimizeDisruption) ∧ (CorrectErrors) ∧ (DeterAbuse) ∧ (SafeguardRights) ∧ (PromoteIntegrity),None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Five objectives,HIGH
33,33.100(c),P_33_100_c,"All participants in the protest process, including protesters, agency officials, and intervenors, should act in a manner consistent with these purposes to help resolve protests fairly and quickly.",P_33_100_c: All participants should act consistent with purposes,(Participant) ⊃ (ShouldActConsistentWithPurposes),P_33_100_b,Material Implication (Impl): Rule 15,PENDING_REVIEW,PASS,PASS,Advisory,MEDIUM
33,33.100(d),P_33_100_d,"The protest process is not intended to serve as a way for offerors to get post-award explanations, debriefings, or additional insight into the Government's acquisition decision. Interested parties should address questions regarding the evaluation, award rationale, or proposal deficiencies through established preaward or postaward communication procedures, including formal debriefings where applicable under FAR 15 or other relevant FAR parts.",P_33_100_d: Protest not for explanations; use communication procedures,~(ProtestForExplanations) ∧ (Questions ⊃ UseEstablishedProcedures),P_15_505; P_15_506,Negation; Material Implication (Impl): Rule 15,PENDING_REVIEW,PASS,PASS,Prohibition and direction,HIGH
33,33.100(e),P_33_100_e,Protests should not be used by incumbent contractors as a way to disrupt transition or induce extensions of their current contracts when there is no reasonable prospect of success on the merits of the protest.,P_33_100_e: Incumbents should not use protests to disrupt without merit,(IncumbentContractor ∧ ~ReasonableProspect) ⊃ ~(UseProtestToDisrupt),None,Material Implication (Impl): Rule 15; Negation,PENDING_REVIEW,PASS,PASS,Advisory prohibition,MEDIUM
33,33.101,P_33_101,33.101 Applicability.,P_33_101: Parent for applicability,P_33_101_a ∧ P_33_101_b ∧ P_33_101_c,P_33_101_a; P_33_101_b; P_33_101_c,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Parent with 3 children,HIGH
33,33.101(a),P_33_101_a,This subpart applies to protests filed with an agency or the Government Accountability Office (GAO).,P_33_101_a: Subpart applies to agency or GAO protests,(ProtestFiledWithAgency ∨ ProtestFiledWithGAO) ⊃ SubpartApplies,None,Addition (Add): Rule 8; Material Implication (Impl): Rule 15,PENDING_REVIEW,PASS,PASS,Scope,HIGH
33,33.101(b),P_33_101_b,"This subpart, except for 33.100, does not apply to bid protest or dispute appeal authorities where the United States Court of Federal Claims has jurisdiction (see 28 U.S.C. 1491).",P_33_101_b: Subpart except 33.100 does not apply where USCFC has jurisdiction,(USCFCJurisdiction) ⊃ (~SubpartApplies ∧ P_33_100_StillApplies),P_33_100; 28_USC_1491,Material Implication (Impl): Rule 15; Negation,PENDING_REVIEW,PASS,PASS,USCFC exception,HIGH
