RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
40,40.000(a),P_40_000_a,"This part addresses broad security requirements that apply to acquisitions of products and services. It outlines policies and procedures for managing information security and supply chain security when acquiring products and services that include, but are not limited to, information and communications technology (ICT).",P_40_000_a_1: This part addresses broad security requirements for acquisitions of products and services; P_40_000_a_2: This part outlines policies and procedures for managing information security when acquiring products and services; P_40_000_a_3: This part outlines policies and procedures for managing supply chain security when acquiring products and services; P_40_000_a_4: Covered products and services include but are not limited to ICT,P_40_000_a = P_40_000_a_1 ∧ P_40_000_a_2 ∧ P_40_000_a_3 ∧ P_40_000_a_4,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative scope statement. Conjunction captures all four elements. Non-exclusive list means ICT is illustrative, not exhaustive.",HIGH
40,40.000(b),P_40_000_b,See parts 24 and 46 for more policies and procedures related to managing information security and supply chain security.,P_40_000_b_1: Part 24 contains additional information/supply chain security policies; P_40_000_b_2: Part 46 contains additional information/supply chain security policies,P_40_000_b = P_40_000_b_1 ∧ P_40_000_b_2,P_24; P_46,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Cross-reference directive. External dependencies on Parts 24 and 46.,MEDIUM
40,40.000(c),P_40_000_c,"Information and supply chain policies and procedures that are unrelated to security are covered in other parts of the FAR (e.g., part 22 for labor and human trafficking risks).",P_40_000_c: Non-security information and supply chain policies are covered in other FAR parts,P_40_000_c,P_22,None (atomic statement),VALIDATED,PASS,PASS,Scope limitation. Part 22 cited as illustrative. Atomic.,HIGH
40,40.000,P_40_000,"Scope of part. Part 40 addresses information security and supply chain security for acquisitions, references other parts for additional and non-security coverage.",P_40_000: Scope of Part 40,P_40_000 = P_40_000_a ∧ P_40_000_b ∧ P_40_000_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for 40.000 scope provisions.,HIGH
40,40.001,P_40_001,"Supply chain risk, as defined in 41 U.S.C. 4713(k), means the risk that any person may sabotage, maliciously introduce unwanted functionality, extract data, or otherwise manipulate the design, integrity, manufacturing, production, distribution, installation, operation, maintenance, disposition, or retirement of covered articles so as to surveil, deny, disrupt, or otherwise manipulate the function, use, or operation of the covered articles or information stored or transmitted on the covered articles.","P_40_001_a: Risk that any person may sabotage, introduce unwanted functionality, extract data, or manipulate covered articles across their lifecycle; P_40_001_b: Purpose is to surveil, deny, disrupt, or manipulate function/use/operation of covered articles or their information",P_40_001 = P_40_001_a ∧ P_40_001_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Statutory definition from 41 U.S.C. 4713(k). Two conjuncts: risk activity and intent. Both must be present.,HIGH
40,40.101(1),P_40_101_1,"Supply chain risk information includes information that describes or identifies: Functionality and features of covered articles, including access to data and information system privileges.","P_40_101_1: Supply chain risk information includes functionality and features of covered articles, including access to data and information system privileges",P_40_101_1,None,None (atomic statement),VALIDATED,PASS,PASS,Category 1 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(2),P_40_101_2,Supply chain risk information includes information that describes or identifies: The user environment where a covered article is used or installed.,P_40_101_2: Supply chain risk information includes the user environment where a covered article is used or installed,P_40_101_2,None,None (atomic statement),VALIDATED,PASS,PASS,Category 2 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(3),P_40_101_3,Supply chain risk information includes information that describes or identifies: The ability of a source to produce and deliver covered articles as expected.,P_40_101_3: Supply chain risk information includes the ability of a source to produce and deliver covered articles as expected,P_40_101_3,None,None (atomic statement),VALIDATED,PASS,PASS,Category 3 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(4),P_40_101_4,"Supply chain risk information includes information that describes or identifies: Foreign control of, or influence over, a source or covered article.","P_40_101_4: Supply chain risk information includes foreign control of, or influence over, a source or covered article",P_40_101_4,None,None (atomic statement),VALIDATED,PASS,PASS,Category 4 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(5),P_40_101_5,"Supply chain risk information includes information that describes or identifies: Implications to government mission(s) or assets, national security, homeland security, or critical functions associated with use of a covered source or covered article.","P_40_101_5: Supply chain risk information includes implications to government mission(s) or assets, national security, homeland security, or critical functions associated with use of a covered source or covered article",P_40_101_5,None,None (atomic statement),VALIDATED,PASS,PASS,Category 5 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(6),P_40_101_6,"Supply chain risk information includes information that describes or identifies: Vulnerability of Federal systems, programs, or facilities.","P_40_101_6: Supply chain risk information includes vulnerability of federal systems, programs, or facilities",P_40_101_6,None,None (atomic statement),VALIDATED,PASS,PASS,Category 6 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(7),P_40_101_7,Supply chain risk information includes information that describes or identifies: Market alternatives to the covered source.,P_40_101_7: Supply chain risk information includes market alternatives to the covered source,P_40_101_7,None,None (atomic statement),VALIDATED,PASS,PASS,Category 7 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(8),P_40_101_8,"Supply chain risk information includes information that describes or identifies: Potential impact or harm caused by the possible loss, damage, or compromise of a product, material, or service to an organization's operations or mission.","P_40_101_8: Supply chain risk information includes potential impact or harm caused by the possible loss, damage, or compromise of a product, material, or service to an organization's operations or mission",P_40_101_8,None,None (atomic statement),VALIDATED,PASS,PASS,Category 8 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(9),P_40_101_9,"Supply chain risk information includes information that describes or identifies: Likelihood of a potential impact or harm, or the possible exploitation of a system.","P_40_101_9: Supply chain risk information includes likelihood of a potential impact or harm, or the possible exploitation of a system",P_40_101_9,None,None (atomic statement),VALIDATED,PASS,PASS,Category 9 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(10),P_40_101_10,"Supply chain risk information includes information that describes or identifies: Security, authenticity, and integrity of covered articles and their supply and compilation chains.","P_40_101_10: Supply chain risk information includes security, authenticity, and integrity of covered articles and their supply and compilation chains",P_40_101_10,None,None (atomic statement),VALIDATED,PASS,PASS,Category 10 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(11),P_40_101_11,Supply chain risk information includes information that describes or identifies: Capacity to mitigate risks identified.,P_40_101_11: Supply chain risk information includes capacity to mitigate risks identified,P_40_101_11,None,None (atomic statement),VALIDATED,PASS,PASS,Category 11 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(12),P_40_101_12,Supply chain risk information includes information that describes or identifies: Factors that may reflect upon the reliability of other supply chain risk information.,P_40_101_12: Supply chain risk information includes factors that may reflect upon the reliability of other supply chain risk information,P_40_101_12,None,None (atomic statement),VALIDATED,PASS,PASS,Category 12 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101(13),P_40_101_13,"Supply chain risk information includes information that describes or identifies: Any other considerations that would factor into analyzing the security, integrity, resilience, quality, trustworthiness, or authenticity of covered articles or sources.","P_40_101_13: Supply chain risk information includes any other considerations that would factor into analyzing the security, integrity, resilience, quality, trustworthiness, or authenticity of covered articles or sources",P_40_101_13,None,None (atomic statement),VALIDATED,PASS,PASS,Category 13 of 13 supply chain risk information types. Atomic.,HIGH
40,40.101,P_40_101,"Supply chain risk information includes, but is not limited to, information that describes or identifies 13 categories of information relevant to supply chain security.",P_40_101: Supply chain risk information definition encompasses 13 enumerated categories,P_40_101 = P_40_101_1 ∧ P_40_101_2 ∧ P_40_101_3 ∧ P_40_101_4 ∧ P_40_101_5 ∧ P_40_101_6 ∧ P_40_101_7 ∧ P_40_101_8 ∧ P_40_101_9 ∧ P_40_101_10 ∧ P_40_101_11 ∧ P_40_101_12 ∧ P_40_101_13,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent. All 13 categories are conjunctive. Non-exhaustive (includes but is not limited to).,HIGH
