RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
11,11.100,P_11_100,This part establishes standards for describing agency needs.,P_11_100_a: Part 11 establishes standards for describing agency needs,P_11_100 = P_11_100_a,None,Tautology (Taut): Rule 18,VALIDATED,PASS,PASS,Simple declarative scope statement. Atomic proposition is self-contained. No conditional or conjunctive structure.,HIGH
11,11.101,P_11_101,As used in this part- Reconditioned means restored to the original normal operating condition by readjustments and material replacement. Remanufactured means factory rebuilt to original specifications.,P_11_101: Definitions used in Part 11 consist of Reconditioned and Remanufactured,P_11_101 = P_11_101_a ∧ P_11_101_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for two definitional entries. Both definitions are operative within Part 11.,HIGH
11,11.101(a),P_11_101_a,Reconditioned means restored to the original normal operating condition by readjustments and material replacement.,P_11_101_a: Reconditioned means restored to original normal operating condition by readjustments and material replacement,P_11_101_a = P_11_101_a,None,Tautology (Taut): Rule 18,VALIDATED,PASS,PASS,"Definitional statement. Establishes meaning of ""reconditioned"" for Part 11. No conditional or logical operator needed.",HIGH
11,11.101(b),P_11_101_b,Remanufactured means factory rebuilt to original specifications.,P_11_101_b: Remanufactured means factory rebuilt to original specifications,P_11_101_b = P_11_101_b,None,Tautology (Taut): Rule 18,VALIDATED,PASS,PASS,"Definitional statement. Establishes meaning of ""remanufactured"" for Part 11. No conditional or logical operator needed.",HIGH
11,11.102,P_11_102,"Policy. Agencies shall fulfill statutory requirements by specifying needs, ensuring acquisition official compliance, using metric system, allowing offeror comment, procuring sustainable products, allowing target performance levels, complying with Section 508, and not restricting telecommuting without written determination.",P_11_102: Policy requirements for describing agency needs,P_11_102 = P_11_102_a ∧ P_11_102_b ∧ P_11_102_c ∧ P_11_102_d ∧ P_11_102_e ∧ P_11_102_f ∧ P_11_102_g,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition aggregating all seven policy subsections. All are conjunctively required as agency obligations, though (c) is advisory (""should"") and (e) is permissive (""may""). The parent conjunction accurately represents that all subsections apply simultaneously.",HIGH
11,11.102(a),P_11_102_a,"In fulfilling requirements of 10 U.S.C. 3206(a), 10 U.S.C. 3453, 41 U.S.C. 3306(a), and 41 U.S.C. 3307, agencies shall specify needs using market research and ensure acquisition officials meet specified requirements.",P_11_102_a: Agencies fulfill statutory requirements by specifying needs (P_11_102_a_1) and ensuring acquisition official compliance (P_11_102_a_2),P_11_102_a = P_11_102_a_1 ∧ P_11_102_a_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition for two mandatory agency obligations under four statutory authorities. Both (1) and (2) are required. ""Shall"" indicates mandatory.",HIGH
11,11.102(a)(1),P_11_102_a_1,Specify needs using market research to promote competition and limit restrictive provisions.,P_11_102_a_1: Agencies specify needs using market research to promote competition and limit restrictions,P_11_102_a_1 = P_11_102_a_1_i ∧ P_11_102_a_1_ii,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition. Both promoting competition (i) and limiting restrictive provisions (ii) are required when specifying needs via market research.,HIGH
11,11.102(a)(1)(ii),P_11_102_a_1_ii,Only include restrictive provisions to the extent necessary to satisfy the needs of the agency or as authorized by law.,P_11_102_a_1_ii_a: Restrictive provisions are included only to extent necessary to satisfy agency needs; P_11_102_a_1_ii_b: Restrictive provisions are authorized by law,P_11_102_a_1_ii = P_11_102_a_1_ii_a ∨ P_11_102_a_1_ii_b,None,Disjunction (Disj): Rule 8,VALIDATED,PASS,PASS,"Restrictive provisions are permissible under two disjunctive conditions: necessity for agency needs OR authorization by law. Either justification is sufficient. ""Only"" constrains scope but does not negate.",HIGH
11,11.102(a)(1)(i),P_11_102_a_1_i,"Promote full and open competition (see part 6), or maximum practicable competition when using simplified acquisition procedures, with due regard to the nature of the supplies or services to be acquired.",P_11_102_a_1_i_a: Agency promotes full and open competition; P_11_102_a_1_i_b: Agency promotes maximum practicable competition when using simplified acquisition procedures; P_11_102_a_1_i_c: Competition is with due regard to nature of supplies or services,(P_11_102_a_1_i_a ∨ P_11_102_a_1_i_b) ∧ P_11_102_a_1_i_c,P_6,Disjunction (Disj): Rule 8; Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Disjunctive competition requirement: full and open competition OR maximum practicable competition (the latter applies when using SAP). Both alternatives are constrained by the conjunctive requirement for due regard to nature of supplies/services. The ""or"" is contextual, not truly optional -- which standard applies depends on acquisition method.",MEDIUM
11,11.102(a)(2),P_11_102_a_2,"To the maximum extent practicable, ensure that acquisition officials state requirements properly, define them for commercial products, provide competition opportunity, require commercial components, and modify requirements for commercial availability.",P_11_102_a_2: Agencies ensure acquisition officials meet five requirements to maximum extent practicable,P_11_102_a_2 = P_11_102_a_2_i ∧ P_11_102_a_2_ii ∧ P_11_102_a_2_iii ∧ P_11_102_a_2_iv ∧ P_11_102_a_2_v,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Parent proposition. All five sub-requirements are conjunctively required, but the introductory ""to the maximum extent practicable"" qualifies the entire obligation. This creates a softened mandate -- all five are required but subject to practicability. Flagged PENDING_REVIEW because the practicability qualifier introduces interpretation ambiguity.",MEDIUM
11,11.102(a)(2)(ii),P_11_102_a_2_ii,"Define requirements in terms that enable and encourage offerors to supply commercial products or commercial services or, to the extent that commercial products suitable to meet the agency's needs are not available, nondevelopmental items, in response to the agency solicitations.",P_11_102_a_2_ii_a: Requirements defined to enable and encourage supply of commercial products or commercial services; P_11_102_a_2_ii_b: Commercial products suitable to meet agency needs are not available; P_11_102_a_2_ii_c: Requirements defined to enable and encourage supply of nondevelopmental items,P_11_102_a_2_ii_a ∨ (P_11_102_a_2_ii_b ⊃ P_11_102_a_2_ii_c),None,Disjunction (Disj): Rule 8; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Primary obligation is to define requirements for commercial products/services. Fallback to nondevelopmental items is conditional on commercial product unavailability. The ""to the extent that"" phrase creates a conditional fallback. HIGH-RISK due to material implication in the fallback condition.",MEDIUM
11,11.102(a)(2)(iii),P_11_102_a_2_iii,"Provide offerors of commercial products, commercial services, and nondevelopmental items an opportunity to compete in any acquisition to fill such requirements.",P_11_102_a_2_iii_a: Offerors of commercial products are provided opportunity to compete; P_11_102_a_2_iii_b: Offerors of commercial services are provided opportunity to compete; P_11_102_a_2_iii_c: Offerors of nondevelopmental items are provided opportunity to compete,P_11_102_a_2_iii = P_11_102_a_2_iii_a ∧ P_11_102_a_2_iii_b ∧ P_11_102_a_2_iii_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Conjunctive requirement: all three categories of offerors must be given opportunity to compete. The ""and"" connecting commercial products, commercial services, and nondevelopmental items is conjunctive.",HIGH
11,11.102(a)(2)(iv),P_11_102_a_2_iv,"Require prime contractors and subcontractors at all tiers under the agency contracts to incorporate commercial products, commercial services, or nondevelopmental items as components of items supplied to the agency.","P_11_102_a_2_iv_a: Prime contractors required to incorporate commercial products, commercial services, or nondevelopmental items as components; P_11_102_a_2_iv_b: Subcontractors at all tiers required to incorporate commercial products, commercial services, or nondevelopmental items as components",P_11_102_a_2_iv = P_11_102_a_2_iv_a ∧ P_11_102_a_2_iv_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Conjunctive requirement applying to both primes and subs. The types of items to incorporate (commercial products, commercial services, nondevelopmental items) are disjunctive within each atomic -- any of the three categories satisfies the component incorporation requirement.",HIGH
11,11.102(a)(2)(i),P_11_102_a_2_i,State requirements with respect to an acquisition of supplies or services in terms of- (A) Functions to be performed; (B) Performance required; or (C) Essential physical characteristics.,P_11_102_a_2_i_A: Requirements stated in terms of functions to be performed; P_11_102_a_2_i_B: Requirements stated in terms of performance required; P_11_102_a_2_i_C: Requirements stated in terms of essential physical characteristics,P_11_102_a_2_i = P_11_102_a_2_i_A ∨ P_11_102_a_2_i_B ∨ P_11_102_a_2_i_C,None,Disjunction (Disj): Rule 8,VALIDATED,PASS,PASS,"Explicit disjunctive list with ""or"" connector. Requirements may be stated using any one of three approaches: functional, performance-based, or physical characteristics. The disjunction is genuine -- any single approach satisfies.",HIGH
11,11.102(a)(2)(v),P_11_102_a_2_v,"Modify requirements in appropriate cases to ensure that the requirements can be met by commercial products or commercial services or, to the extent that commercial products suitable to meet the agency's needs are not available, nondevelopmental items.",P_11_102_a_2_v_a: Requirements modified to ensure they can be met by commercial products or commercial services; P_11_102_a_2_v_b: Commercial products suitable to meet agency needs are not available; P_11_102_a_2_v_c: Requirements modified to ensure they can be met by nondevelopmental items,P_11_102_a_2_v_a ∨ (P_11_102_a_2_v_b ⊃ P_11_102_a_2_v_c),None,Disjunction (Disj): Rule 8; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Same conditional fallback structure as (ii). Primary obligation: modify for commercial products/services. If commercial products unavailable, modify for nondevelopmental items. ""In appropriate cases"" qualifier introduces discretion on when to apply. HIGH-RISK due to material implication.",MEDIUM
11,11.102(b),P_11_102_b,"The Metric Conversion Act of 1975, as amended by the Omnibus Trade and Competitiveness Act of 1988 (15 U.S.C. 205a, et seq.), designates the metric system of measurement as the preferred system of weights and measures for United States trade and commerce, unless such use is impracticable or is likely to cause significant inefficiencies or loss of markets to United States firms.",P_11_102_b_a: Metric system is the preferred system of weights and measures for US trade and commerce; P_11_102_b_b: Use of metric system is impracticable; P_11_102_b_c: Use of metric system is likely to cause significant inefficiencies or loss of markets to US firms,~(P_11_102_b_b ∨ P_11_102_b_c) ⊃ P_11_102_b_a,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10; Disjunction (Disj): Rule 8,PENDING_REVIEW,PASS,PASS,"Metric system is default preference with two exception conditions. ""Unless"" creates a conditional: metric is preferred when neither impracticability nor significant inefficiency/market loss applies. The exceptions are disjunctive -- either one alone is sufficient to override the metric preference. HIGH-RISK due to material implication with negated antecedent.",MEDIUM
11,11.102(c),P_11_102_c,"To the extent practicable and consistent with subpart 9.5, potential offerors should be given an opportunity to comment on agency requirements or to recommend application and tailoring of requirements documents and alternative approaches. Requiring agencies should apply specifications, standards, and related documents initially for guidance only, making final decisions on the application and tailoring of these documents as a product of the design and development process. Requiring agencies should not dictate detailed design solutions prematurely (see 7.101 and 7.105(a)(8)).",P_11_102_c_a: Potential offerors given opportunity to comment on agency requirements or recommend tailoring; P_11_102_c_b: Requiring agencies apply specifications and standards initially for guidance only; P_11_102_c_c: Requiring agencies do not dictate detailed design solutions prematurely,P_11_102_c = P_11_102_c_a ∧ P_11_102_c_b ∧ P_11_102_c_c,P_9_5; P_7_101; P_7_105_a_8,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Advisory requirement using ""should"" throughout. Three recommended practices are conjunctively stated. Not binding but represents best practice guidance. ""To the extent practicable and consistent with subpart 9.5"" qualifies the first recommendation. Flagged PENDING_REVIEW per advisory ""should"" override rule.",MEDIUM
11,11.102(d),P_11_102_d,"Agencies shall procure sustainable products in accordance with subpart 23.1, and unless exceptions apply, shall incorporate sustainable products when developing specifications, describing requirements, and developing source-selection factors.",P_11_102_d: Sustainable product procurement and incorporation requirements,P_11_102_d = P_11_102_d_1 ∧ P_11_102_d_2,P_23_1,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition. Both the general procurement mandate (1) and the specific incorporation requirements (2) are mandatory.,HIGH
