RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
35,35.000,P_35_000,Scope of part.,P_35_000: Part 35 prescribes policies and procedures for R&D contracting and covers related topics,P_35_000 = P_35_000_a ∧ P_35_000_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for Part 35 scope. Subsections address R&D policies and cross-references to related parts.,HIGH
35,35.000(a),P_35_000_a,This part prescribes policies and procedures specifically for research and development (R&D) contracting.,P_35_000_a: Part 35 prescribes policies and procedures specifically for R&D contracting,P_35_000_a,None,None (atomic statement),VALIDATED,PASS,PASS,"Declarative scope statement. Atomic proposition, no logical operators needed.",HIGH
35,35.000(b),P_35_000_b,R&D integral to acquisition of major systems is covered in part 34. Independent research and development (IR&D) is covered in part 31.,P_35_000_b_1: R&D integral to acquisition of major systems is covered in part 34; P_35_000_b_2: Independent research and development (IR&D) is covered in part 31,P_35_000_b = P_35_000_b_1 ∧ P_35_000_b_2,P_34_*; P_31_*,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Cross-reference statement directing users to other parts for specific R&D types. Both references are mandatory knowledge for practitioners.,HIGH
35,35.001,P_35_001,"As used in this subpart, the following definitions apply.",P_35_001: Definitions for terms used in Part 35,P_35_001 = P_35_001_AR ∧ P_35_001_DEV,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for definitions section. Encompasses applied research and development definitions.,HIGH
35,35.001-AR,P_35_001_AR,"Applied research means the effort that normally follows basic research, attempts to determine and exploit potential, and attempts to advance the state of the art; excludes efforts aimed at design/development/testing for sale when used in cost principle applications.",P_35_001_AR: Applied research definition encompasses characteristics and exclusions,P_35_001_AR = (P_35_001_AR_1_i ∧ P_35_001_AR_1_ii ∧ P_35_001_AR_1_iii) ∧ P_35_001_AR_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for applied research definition. All three characteristics plus the exclusion clause collectively define the term.,HIGH
35,35.001-AR(1)(i),P_35_001_AR_1_i,"Applied research normally follows basic research, but may not be severable from the related basic research.",P_35_001_AR_1_i_a: Applied research normally follows basic research; P_35_001_AR_1_i_b: Applied research may not be severable from related basic research,P_35_001_AR_1_i = P_35_001_AR_1_i_a ∧ (P_35_001_AR_1_i_b ∨ ~P_35_001_AR_1_i_b),None,Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Advisory 'normally' indicates typical sequence but not absolute requirement. 'May not be severable' uses permissive 'may' to indicate possibility, not certainty, represented as tautology.",MEDIUM
35,35.001-AR(1)(ii),P_35_001_AR_1_ii,"Attempts to determine and exploit the potential of scientific discoveries or improvements in technology, materials, processes, methods, devices, or techniques.","P_35_001_AR_1_ii: Applied research attempts to determine and exploit potential of scientific discoveries or improvements in technology, materials, processes, methods, devices, or techniques",P_35_001_AR_1_ii,None,None (atomic statement),VALIDATED,PASS,PASS,Definitional characteristic. Atomic proposition describing the scope of applied research activities.,HIGH
35,35.001-AR(1)(iii),P_35_001_AR_1_iii,Attempts to advance the state of the art.,P_35_001_AR_1_iii: Applied research attempts to advance the state of the art,P_35_001_AR_1_iii,None,None (atomic statement),VALIDATED,PASS,PASS,Definitional characteristic. Atomic proposition.,HIGH
35,35.001-AR(2),P_35_001_AR_2,"When being used by contractors in cost principle applications, this term does not include efforts whose principal aim is the design, development, or testing of specific items or services to be considered for sale; these efforts are within the definition of 'development,' given below.","P_35_001_AR_2_a: Contractor is using applied research in cost principle applications; P_35_001_AR_2_b: Principal aim is design, development, or testing of specific items or services for sale; P_35_001_AR_2_c: Efforts are excluded from applied research definition",(P_35_001_AR_2_a ∧ P_35_001_AR_2_b) ⊃ P_35_001_AR_2_c,P_35_001_DEV,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Conditional exclusion: when both conditions (cost principle application AND principal aim is sale) are met, the effort is excluded from applied research. HIGH-RISK because material implication must correctly represent that both conditions are necessary triggers for the exclusion.",MEDIUM
35,35.001-DEV,P_35_001_DEV,"Development means the systematic use of scientific and technical knowledge in the design, development, testing, or evaluation of a potential new product or service (or of an improvement in an existing product or service) to meet specific performance requirements or objectives. It includes the functions of design engineering, prototyping, and engineering testing; it excludes subcontracted technical effort that is for the sole purpose of developing an additional source for an existing product.","P_35_001_DEV_a: Development is the systematic use of scientific and technical knowledge in design, development, testing, or evaluation of potential new or improved products/services to meet specific performance requirements; P_35_001_DEV_b: Development includes design engineering, prototyping, and engineering testing; P_35_001_DEV_c: Development excludes subcontracted technical effort solely for developing an additional source for an existing product",P_35_001_DEV = P_35_001_DEV_a ∧ P_35_001_DEV_b ∧ ~P_35_001_DEV_c,None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Definitional statement with inclusions and exclusions. The negation represents the explicit exclusion of subcontracted efforts for additional sourcing.,HIGH
