RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
9,9.101,P_9_101,"9.101 Definitions. Administrative proceeding means a non-judicial process that is adjudicatory in nature in order to make a determination of fault or liability (e.g., Securities and Exchange Commission Administrative Proceedings, Civilian Board of Contract Appeals Proceedings, and Armed Services Board of Contract Appeals Proceedings). This includes administrative proceedings at the Federal and state level but only in connection with performance of a Federal contract or grant. It does not include agency actions such as contract audits, site visits, corrective plans, or inspection of deliverables.","P_9_101: Administrative proceeding means a non-judicial process that is adjudicatory in nature in order to make a determination of fault or liability (e.g., Securities and Exchange Commission Administrative Proceedings, Civilian Board of Contract Appeals Proceedings, and Armed Services Board of Contract Appeals Proceedings). This includes administrative proceedings at the Federal and state level but only in connection with performance of a Federal contract or grant. It does not include agency actions such as contract audits, site visits, corrective plans, or inspection of deliverables.",~(P_9_101_a ∧ P_9_101_b),None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Prohibition (shall not/do not).,HIGH
9,9.102,P_9_102,9.102 Applicability.,P_9_102: ,P_9_102 = P_9_102_a ∧ P_9_102_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
9,9.102(a),P_9_102_a,(a) This subpart applies to all proposed contracts with any prospective contractor located—,P_9_102_a: This subpart applies to all proposed contracts with any prospective contractor located—,P_9_102_a = P_9_102_a_1 ∧ P_9_102_a_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
9,9.102(a)(1),P_9_102_a_1,(1) In the United States or its outlying areas; or,P_9_102_a_1_a: In the United States or its outlying areas,P_9_102_a_1,None,Atomic proposition (no transformation),VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
9,9.102(a)(2),P_9_102_a_2,"(2) Elsewhere, unless application of this subpart would be inconsistent with the laws or customs where the contractor is located.","P_9_102_a_2: Elsewhere, unless application of this subpart would be inconsistent with the laws or customs where the contractor is located.",P_9_102_a_2_cond ⊃ P_9_102_a_2,None,Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Declarative/definitional statement. Conditional triggers detected: where, unless. Material implication used [HIGH-RISK Rule 15].",MEDIUM
9,9.102(b),P_9_102_b,(b) This subpart does not apply to proposed contracts with—,P_9_102_b: This subpart does not apply to proposed contracts with—,P_9_102_b = P_9_102_b_1 ∧ P_9_102_b_2 ∧ P_9_102_b_3,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Prohibition (shall not/do not).,HIGH
9,9.102(b)(1),P_9_102_b_1,"(1) Foreign, State, or local governments;","P_9_102_b_1: Foreign, State, or local governments;",P_9_102_b_1,None,Atomic proposition (no transformation),VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
9,9.102(b)(2),P_9_102_b_2,(2) Other U.S. Government agencies or their instrumentalities; or,P_9_102_b_2_a: Other U.S. Government agencies or their instrumentalities,P_9_102_b_2,None,Atomic proposition (no transformation),VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
9,9.102(b)(3),P_9_102_b_3,(3) Agencies for people who are blind or severely disabled (see part 8).,P_9_102_b_3: Agencies for people who are blind or severely disabled (see part 8).,P_9_102_b_3,P_8_EXT,Atomic proposition (no transformation),VALIDATED,PASS,PASS,Declarative/definitional statement. External references: Part_8.,HIGH
9,9.103,P_9_103,9.103 Policy.,P_9_103: ,P_9_103 = P_9_103_a ∧ P_9_103_b ∧ P_9_103_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Declarative/definitional statement.,HIGH
