RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
30,30.000,P_30_000,This part describes policies and procedures for applying the Cost Accounting Standards Board (CASB) rules and regulations (48 CFR chapter 99) to negotiated contracts and subcontracts.,P_30_000_a: This part describes policies and procedures for applying the Cost Accounting Standards Board (CASB) rules and regulations (48 CFR chapter 99) to negotiated contracts and subcontracts,P_30_000 = P_30_000_a,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Scope statement establishing subject matter of Part 30. Straightforward declarative statement defining coverage.,HIGH
30,30.001,P_30_001,Definitions as used in this part.,P_30_001: Definitions as used in this part consist of the terms defined in subsections (a) through (h),P_30_001 = P_30_001_a ∧ P_30_001_b ∧ P_30_001_c ∧ P_30_001_d ∧ P_30_001_e ∧ P_30_001_f ∧ P_30_001_g ∧ P_30_001_h,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Parent proposition for definitions section. All definitions apply conjunctively within this part.,HIGH
30,30.001(a),P_30_001_a,Affected CAS-covered contract or subcontract means a contract or subcontract subject to Cost Accounting Standards (CAS) rules and regulations for which a contractor or subcontractor- (1) Used one cost accounting practice to estimate costs and a changed cost accounting practice to accumulate and report costs under the contract or subcontract; or (2) Used a noncompliant practice for purposes of estimating or accumulating and reporting costs under the contract or subcontract.,P_30_001_a_1: Contract or subcontract is subject to CAS rules and regulations; P_30_001_a_2: Contractor or subcontractor used one cost accounting practice to estimate costs and a changed cost accounting practice to accumulate and report costs under the contract or subcontract; P_30_001_a_3: Contractor or subcontractor used a noncompliant practice for purposes of estimating or accumulating and reporting costs under the contract or subcontract,P_30_001_a = P_30_001_a_1 ∧ (P_30_001_a_2 ∨ P_30_001_a_3),None,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Definition with disjunctive conditions. Contract must be CAS-subject AND either changed practice or noncompliant practice applies. Disjunction accurately reflects 'or' between conditions (1) and (2).,HIGH
30,30.001(b),P_30_001_b,Cognizant Federal agency official (CFAO) means the contracting officer assigned by the cognizant Federal agency to administer the CAS.,P_30_001_b_1: Cognizant Federal agency official (CFAO) is the contracting officer assigned by the cognizant Federal agency to administer the CAS,P_30_001_b = P_30_001_b_1,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Simple definitional statement. Single atomic proposition.,HIGH
30,30.001(c),P_30_001_c,"Desirable change means a compliant change to a contractor's established or disclosed cost accounting practices that the CFAO finds is desirable and not detrimental to the Government and is, therefore, not subject to the no increased cost prohibition provisions of CAS-covered contracts and subcontracts affected by the change.",P_30_001_c_1: Change is compliant; P_30_001_c_2: Change is to a contractor's established or disclosed cost accounting practices; P_30_001_c_3: CFAO finds change is desirable; P_30_001_c_4: CFAO finds change is not detrimental to the Government; P_30_001_c_5: Change is not subject to the no increased cost prohibition provisions of CAS-covered contracts and subcontracts affected by the change,P_30_001_c = P_30_001_c_1 ∧ P_30_001_c_2 ∧ P_30_001_c_3 ∧ P_30_001_c_4 ∧ P_30_001_c_5,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Multi-element definition. All conditions must be satisfied for a change to qualify as desirable. The 'therefore' clause (c_5) is a consequence of the preceding conditions but stated as part of the definition.,HIGH
30,30.001(d),P_30_001_d,"Fixed-price contracts and subcontracts means- (1) The following fixed-price contracts and subcontracts: (i) Firm-fixed price contracts; (ii) Fixed-price contracts with economic price adjustment (except when price adjustments are based on actual costs of labor or material); and (iii) Firm-fixed-price, level-of-effort contracts. (2) Fixed-price incentive contracts and subcontracts where the price is not adjusted based on actual costs incurred (part 16); (3) Orders issued under indefinite-delivery contracts and subcontracts where final payment is not based on actual costs incurred (part 16); and (4) The fixed-hourly rate portion of time-and-materials and labor-hours contracts and subcontracts (part 16).","P_30_001_d_1: Firm-fixed price contracts; P_30_001_d_2: Fixed-price contracts with economic price adjustment (except when price adjustments are based on actual costs of labor or material); P_30_001_d_3: Firm-fixed-price, level-of-effort contracts; P_30_001_d_4: Fixed-price incentive contracts and subcontracts where the price is not adjusted based on actual costs incurred; P_30_001_d_5: Orders issued under indefinite-delivery contracts and subcontracts where final payment is not based on actual costs incurred; P_30_001_d_6: The fixed-hourly rate portion of time-and-materials and labor-hours contracts and subcontracts",P_30_001_d = P_30_001_d_1 ∨ P_30_001_d_2 ∨ P_30_001_d_3 ∨ P_30_001_d_4 ∨ P_30_001_d_5 ∨ P_30_001_d_6,P_16 (part 16 referenced for items (2)-(4)),Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Definitional enumeration. Any one of the listed types qualifies as a fixed-price contract or subcontract. Disjunction reflects the inclusive list nature. Part 16 references noted for items (2)-(4).,HIGH
30,30.001(e),P_30_001_e,Flexibly-priced contracts and subcontracts means- (1) The following types of fixed-price contracts and subcontracts: (i) Fixed-price contracts with economic price adjustment based on actual costs of labor or material; (ii) Fixed-price incentive contract; (iii) Fixed-price contracts with prospective price redetermination; and (iv) Fixed-ceiling-price contracts with retroactive price redetermination. (2) Cost-reimbursement contracts and subcontracts; (3) Incentive contracts and subcontracts where the price may be adjusted based on actual costs incurred; (4) Orders issued under indefinite-delivery contracts and subcontracts where final payment is based on actual costs incurred; and (5) The materials portion of time-and-materials contracts and subcontracts.,P_30_001_e_1: Fixed-price contracts with economic price adjustment based on actual costs of labor or material; P_30_001_e_2: Fixed-price incentive contract; P_30_001_e_3: Fixed-price contracts with prospective price redetermination; P_30_001_e_4: Fixed-ceiling-price contracts with retroactive price redetermination; P_30_001_e_5: Cost-reimbursement contracts and subcontracts; P_30_001_e_6: Incentive contracts and subcontracts where the price may be adjusted based on actual costs incurred; P_30_001_e_7: Orders issued under indefinite-delivery contracts and subcontracts where final payment is based on actual costs incurred; P_30_001_e_8: The materials portion of time-and-materials contracts and subcontracts,P_30_001_e = P_30_001_e_1 ∨ P_30_001_e_2 ∨ P_30_001_e_3 ∨ P_30_001_e_4 ∨ P_30_001_e_5 ∨ P_30_001_e_6 ∨ P_30_001_e_7 ∨ P_30_001_e_8,None,Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Definitional enumeration. Any one of the listed types qualifies as flexibly-priced. Disjunction reflects inclusive list. Source has apparent typo 'redetermination.' with trailing period before semicolon - preserved as-is in Natural_Language.,HIGH
30,30.001(f),P_30_001_f,"Noncompliance means a failure in estimating, accumulating, or reporting costs to- (1) Comply with applicable CAS; or (2) Consistently follow disclosed or established cost accounting practices.","P_30_001_f_1: Failure in estimating, accumulating, or reporting costs to comply with applicable CAS; P_30_001_f_2: Failure in estimating, accumulating, or reporting costs to consistently follow disclosed or established cost accounting practices",P_30_001_f = P_30_001_f_1 ∨ P_30_001_f_2,None,Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Definition with disjunctive conditions. Either failure to comply with CAS or failure to follow practices constitutes noncompliance.,HIGH
30,30.001(g),P_30_001_g,"Required change means- (1) A change in cost accounting practice that a contractor is required to make in order to comply with applicable Standards, modifications or interpretations thereto, that subsequently becomes applicable to an existing CAS-covered contract or subcontract due to the receipt of another CAS-covered contract or subcontract; or (2) A prospective change to a disclosed or established cost accounting practice when the CFAO determines that the former practice was in compliance with applicable CAS and the change is necessary for the contractor to remain in compliance.","P_30_001_g_1: Change in cost accounting practice required to comply with applicable Standards, modifications or interpretations thereto, that subsequently becomes applicable to an existing CAS-covered contract or subcontract due to receipt of another CAS-covered contract or subcontract; P_30_001_g_2: Prospective change to a disclosed or established cost accounting practice when the CFAO determines the former practice was in compliance with applicable CAS and the change is necessary for the contractor to remain in compliance",P_30_001_g = P_30_001_g_1 ∨ P_30_001_g_2,None,Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Definition with disjunctive conditions. Either type of change constitutes a required change.,HIGH
30,30.001(h),P_30_001_h,Unilateral change means a change in cost accounting practice from one compliant practice to another compliant practice that a contractor with a CAS-covered contract(s) or subcontract(s) elects to make that has not been deemed a desirable change by the CFAO and for which the Government will pay no aggregate increased costs.,P_30_001_h_1: Change is in cost accounting practice from one compliant practice to another compliant practice; P_30_001_h_2: Contractor with CAS-covered contract(s) or subcontract(s) elects to make the change; P_30_001_h_3: Change has not been deemed a desirable change by the CFAO; P_30_001_h_4: Government will pay no aggregate increased costs,P_30_001_h = P_30_001_h_1 ∧ P_30_001_h_2 ∧ P_30_001_h_3 ∧ P_30_001_h_4,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Definition with conjunctive conditions. All four elements must be present for a change to qualify as unilateral.,HIGH
