RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
25,25.001,P_25_001,General provisions on foreign acquisition: Buy American restricts non-domestic supplies and requires domestic construction materials; trade agreements provide exceptions; country of origin tests differ by statute.,P_25_001_a (Buy American restrictions); P_25_001_b (trade agreement exceptions); P_25_001_c (country of origin test differences),P_25_001_a ^ P_25_001_b ^ P_25_001_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent aggregating three main provisions of Part 25 general section. All three operate concurrently.,HIGH
25,25.001(a),P_25_001_a,"41 U.S.C. chapter 83, Buy American: (1) restricts purchase of non-domestic end products for use within the United States, with exceptions; and (2) requires use of only domestic construction materials in U.S. construction contracts, with some exceptions.",P_25_001_a_1 (supply restriction); P_25_001_a_2 (construction material requirement),P_25_001_a_1 ^ P_25_001_a_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent combining the two primary Buy American restrictions. Both apply simultaneously under the statute.,HIGH
25,25.001(a)(1),P_25_001_a_1,41 U.S.C. chapter 83 restricts the purchase of supplies that are not domestic end products for use within the United States. A foreign end product may be purchased if the contracting officer determines that the price of the lowest domestic offer is unreasonable or if another exception applies (see subpart 25.1).,P_25_001_a_1_a (restriction on non-domestic supplies); P_25_001_a_1_b (unreasonable price exception); P_25_001_a_1_c (other exceptions per subpart 25.1),P_25_001_a_1_a ^ (~P_25_001_a_1_a -> (P_25_001_a_1_b v P_25_001_a_1_c)),P_25_100 (external: subpart 25.1),Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,Default restriction with conditional exceptions. Rule 15 used for the exception pathway. The negation of the restriction triggers exception analysis. Either unreasonable cost or other exception sufficient.,MEDIUM
25,25.001(a)(2),P_25_001_a_2,"41 U.S.C. chapter 83 requires, with some exceptions, the use of only domestic construction materials in contracts for construction in the United States (see subpart 25.2).",P_25_001_a_2_a (domestic construction material requirement); P_25_001_a_2_b (exceptions per subpart 25.2),P_25_001_a_2_a ^ (Exceptions_25_2 -> ~P_25_001_a_2_a),P_25_200 (external: subpart 25.2),Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,Mandatory requirement with conditional exception pathway. Rule 15 for exception trigger. Exceptions negate the domestic-only requirement for specific materials.,MEDIUM
25,25.001(b),P_25_001_b,The restrictions in the Buy American statute are not applicable in acquisitions subject to certain trade agreements (see subpart 25.4). End products and construction materials from certain countries receive nondiscriminatory treatment. The dollar value of the acquisition determines which trade agreement applies.,P_25_001_b_a (trade agreement applicability negates BA restrictions); P_25_001_b_b (nondiscriminatory treatment for designated countries); P_25_001_b_c (dollar value determines applicable agreement),TradeAgreement_Applies -> (~BA_Restriction ^ P_25_001_b_b ^ P_25_001_b_c),External: subpart 25.4 (not in this file),Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,Trade agreement applicability is a conditional that negates Buy American restrictions entirely. Rule 15 for the conditional structure. Multiple consequents joined by conjunction.,MEDIUM
25,25.001(c),P_25_001_c,"The test to determine country of origin for an end product differs between the Buy American statute, trade agreements, and the representation at 52.225-18.",P_25_001_c_1 (BA two-part test); P_25_001_c_2 (trade agreement substantial transformation test); P_25_001_c_3 (52.225-18 place of manufacture test),P_25_001_c_1 ^ P_25_001_c_2 ^ P_25_001_c_3,External: FAR 52.225-1; External: FAR 52.225-18,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent identifying three distinct origin tests. All three exist concurrently in different regulatory contexts.,HIGH
25,25.001(c)(1),P_25_001_c_1,"The Buy American statute uses a two-part test to define a domestic end product or domestic construction material: manufactured in the United States and a domestic content test. The domestic content test has been waived for COTS items, except products consisting wholly or predominantly of iron or steel (excluding COTS fasteners).",P_25_001_c_1_a (manufactured in U.S.); P_25_001_c_1_b (domestic content test); P_25_001_c_1_c (COTS waiver); P_25_001_c_1_d (iron/steel exception to COTS waiver),(P_25_001_c_1_a ^ P_25_001_c_1_b) ^ (COTS -> ~P_25_001_c_1_b) ^ (COTS ^ IronSteel -> P_25_001_c_1_b),None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,Two-part test with COTS waiver and iron/steel exception to the waiver. Multiple conditional layers. Rule 15 for both the waiver and exception-to-waiver conditionals.,MEDIUM
25,25.001(c)(2),P_25_001_c_2,"Under the trade agreements, the test to determine country of origin is substantial transformation (i.e., transforming an article into a new and different article of commerce with a name, character, or use distinct from the original article).",P_25_001_c_2 (substantial transformation test for trade agreements),TradeAgreement -> SubstantialTransformation_Test,None,Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Simple conditional: trade agreement context triggers use of substantial transformation test. Rule 15 for conditional.,MEDIUM
25,25.001(c)(3),P_25_001_c_3,"For the representation at 52.225-18, the only criterion is whether the place of manufacture of an end product is in the United States or outside the United States, without regard to the origin of the components.",P_25_001_c_3 (place of manufacture criterion only for 52.225-18),Rep_52_225_18 -> (PlaceOfManufacture_US v PlaceOfManufacture_Foreign) ^ ~ComponentOrigin_Relevant,External: FAR 52.225-1; External: FAR 52.225-18,Material Implication (Impl): Rule 15 [HIGH-RISK]; Addition (Add): Rule 8; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,Representation context triggers simplified test. Component origin explicitly irrelevant. Rule 15 for the conditional.,MEDIUM
25,25.002,P_25_002,[Reserved],"P_25_002 (reserved, no operative content)",NULL,None,N/A,VALIDATED,PASS,PASS,Reserved section. No operative requirements.,HIGH
25,25.003,P_25_003,Definitions as used in Part 25.,P_25_003 (parent for all Part 25 definitions),P_25_003_CBC ^ P_25_003_CBC_EP ^ P_25_003_civil_aircraft ^ P_25_003_component ^ P_25_003_construction_material ^ P_25_003_cost_of_components ^ P_25_003_critical_component ^ P_25_003_critical_item ^ P_25_003_designated_country ^ P_25_003_designated_country_EP ^ P_25_003_dom_const_mat ^ P_25_003_dom_EP ^ P_25_003_dom_offer ^ P_25_003_eligible_offer ^ P_25_003_eligible_product ^ P_25_003_end_product ^ P_25_003_fastener ^ P_25_003_foreign_const_mat ^ P_25_003_foreign_contractor ^ P_25_003_foreign_EP ^ P_25_003_foreign_iron_steel ^ P_25_003_foreign_offer ^ P_25_003_FTA_country ^ P_25_003_FTA_country_EP ^ P_25_003_Israeli_EP ^ P_25_003_LDC ^ P_25_003_LDC_EP ^ P_25_003_noneligible_offer ^ P_25_003_noneligible_product ^ P_25_003_predom_iron_steel ^ P_25_003_steel ^ P_25_003_US ^ P_25_003_US_made_EP ^ P_25_003_WTO_GPA_country ^ P_25_003_WTO_GPA_EP,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent aggregating all definitions. All definitions operative concurrently throughout Part 25.,HIGH
25,25.003,P_25_003_CBC,"Caribbean Basin country means any of the following countries: Antigua and Barbuda, Aruba, Bahamas, Barbados, Belize, Bonaire, British Virgin Islands, Curacao, Dominica, Grenada, Guyana, Haiti, Jamaica, Montserrat, Saba, St. Kitts and Nevis, St. Lucia, St. Vincent and the Grenadines, Sint Eustatius, Sint Maarten, or Trinidad and Tobago.",P_25_003_CBC (enumerated list of Caribbean Basin countries),CBC <-> (Antigua_Barbuda v Aruba v Bahamas v Barbados v Belize v Bonaire v BVI v Curacao v Dominica v Grenada v Guyana v Haiti v Jamaica v Montserrat v Saba v St_Kitts_Nevis v St_Lucia v St_Vincent_Grenadines v Sint_Eustatius v Sint_Maarten v Trinidad_Tobago),None,Biconditional (Bicond): Rule 17; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Definitional biconditional: a country is a CBC if and only if it is on this list. Exhaustive enumeration.,HIGH
25,25.003,P_25_003_CBC_EP,Caribbean Basin country end product means an article that meets origin and duty-free requirements.,P_25_003_CBC_EP_1_i (origin test); P_25_003_CBC_EP_1_ii (duty-free exclusion test); P_25_003_CBC_EP_2 (incidental services scope),P_25_003_CBC_EP <-> (P_25_003_CBC_EP_1_i ^ ~P_25_003_CBC_EP_1_ii) ^ P_25_003_CBC_EP_2,None,Biconditional (Bicond): Rule 17; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Definitional biconditional: must meet origin test AND not be excluded from duty-free treatment. Scope includes incidental services.,HIGH
25,25.003,P_25_003_CBC_EP_1_i,"Article is wholly the growth, product, or manufacture of a Caribbean Basin country; or has been substantially transformed in a CBC into a new and different article of commerce with a name, character, or use distinct from the original.",P_25_003_CBC_EP_1_i_a (wholly CBC origin); P_25_003_CBC_EP_1_i_b (substantially transformed in CBC),P_25_003_CBC_EP_1_i_a v P_25_003_CBC_EP_1_i_b,P_25_003_CBC,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Disjunctive origin test: either wholly CBC or substantially transformed in CBC. Standard trade agreement origin pattern.,HIGH
25,25.003,P_25_003_CBC_EP_1_ii,"Article is not excluded from duty-free treatment for Caribbean countries under 19 U.S.C. 2703(b). Excluded articles: tuna in airtight containers, petroleum products, certain watches/watch parts with column 2 country materials, certain textiles/apparel/footwear/leather goods.",P_25_003_CBC_EP_1_ii_a (tuna exclusion); P_25_003_CBC_EP_1_ii_b (petroleum exclusion); P_25_003_CBC_EP_1_ii_c (watch/parts exclusion); P_25_003_CBC_EP_1_ii_d (textiles/apparel exclusion),~(P_25_003_CBC_EP_1_ii_a v P_25_003_CBC_EP_1_ii_b v P_25_003_CBC_EP_1_ii_c v P_25_003_CBC_EP_1_ii_d),None,Negation (Neg): Rule 10; Addition (Add): Rule 8; De Morgan's (DeM): Rule 11,VALIDATED,PASS,PASS,Negation of disjunctive exclusion list. Article must not fall into any excluded category. HTSUS access noted for determining specific item status.,HIGH
25,25.003,P_25_003_CBC_EP_2,"Refers to a product offered for purchase under a supply contract, but for purposes of calculating the value of the acquisition, includes services (except transportation services) incidental to the article, provided that the value of those incidental services does not exceed that of the article itself.",P_25_003_CBC_EP_2_a (supply contract scope); P_25_003_CBC_EP_2_b (incidental services included); P_25_003_CBC_EP_2_c (transportation excluded); P_25_003_CBC_EP_2_d (services value cap),P_25_003_CBC_EP_2_a ^ (P_25_003_CBC_EP_2_b ^ ~P_25_003_CBC_EP_2_c ^ P_25_003_CBC_EP_2_d),None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Scope definition with multiple conjunctive conditions. Transportation exclusion is a negation within the conjunction.,HIGH
25,25.003,P_25_003_civil_aircraft,"Civil aircraft and related articles means: (1) all aircraft other than DoD or Coast Guard; (2) engines and parts for those aircraft; (3) other parts, components, subassemblies; and (4) ground flight simulators and parts, whether original or replacement, without regard to duty-free status under Trade Agreements Act section 601(a)(2).",P_25_003_civil_aircraft_a (non-DoD/CG aircraft); P_25_003_civil_aircraft_b (engines/parts); P_25_003_civil_aircraft_c (other parts/components); P_25_003_civil_aircraft_d (simulators/parts),P_25_003_civil_aircraft <-> (P_25_003_civil_aircraft_a v P_25_003_civil_aircraft_b v P_25_003_civil_aircraft_c v P_25_003_civil_aircraft_d),None,Biconditional (Bicond): Rule 17; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Definitional biconditional with disjunctive scope. Any of the four categories qualifies.,HIGH
