RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
26,26.101,P_26_101,"As used in this subpart-""Indian"" means any person who is a member of any Indian tribe, band, group, pueblo, or community that is recognized by the Federal Government as eligible for services from the Bureau of Indian Affairs (BIA) (see 25 U.S.C. 1452) and any ""Native"" as defined in the Alaska Native Claims Settlement Act (see 43 U.S.C. 1602).""Indian organization"" means the governing body of any Indian tribe or entity established or recognized by the governing body of an Indian tribe for the purposes of 25 U.S.C., chapter 17.""Indian-owned economic enterprise"" means any Indian-owned (as determined by the Secretary of the Interior) commercial, industrial, or business activity established or organized for the purpose of profit, provided that Indian ownership constitutes not less than 51 percent of the enterprise.""Indian tribe"" means any Indian tribe, band, group, pueblo, or community, including native villages and native groups (including corporations organized by Kenai, Juneau, Sitka, and Kodiak) as defined in the Alaska Native Claims Settlement Act, that is recognized by the Federal Government as eligible for services from BIA. See 25 U.S.C. 1452.""Interested party"" means a prime contractor or an actual or prospective offeror whose direct economic interest would be affected by the award of a subcontract or by the failure to award a subcontract.","P_26_101_a: ""Indian"" means any person who is a member of any Indian tribe, band, group, pueblo, or community that is recognized by the Federal Government as eligible for services from the Bureau of Indian Affairs (BIA) (see 25 U.S.C. 1452) and any ""Native"" as defined in the Alaska Native Claims Settlement Act (see 43 U.S.C. 1602); P_26_101_b: ""Indian organization"" means the governing body of any Indian tribe or entity established or recognized by the governing body of an Indian tribe for the purposes of 25 U.S.C., chapter 17; P_26_101_c: ""Indian-owned economic enterprise"" means any Indian-owned (as determined by the Secretary of the Interior) commercial, industrial, or business activity established or organized for the purpose of profit, provided that Indian ownership constitutes not less than 51 percent of the enterprise; P_26_101_d: ""Indian tribe"" means any Indian tribe, band, group, pueblo, or community, including native villages and native groups (including corporations organized by Kenai, Juneau, Sitka, and Kodiak) as defined in the Alaska Native Claims Settlement Act, that is recognized by the Federal Government as eligible for services from BIA (see 25 U.S.C. 1452); P_26_101_e: ""Interested party"" means a prime contractor or an actual or prospective offeror whose direct economic interest would be affected by the award of a subcontract or by the failure to award a subcontract",P_26_101_a ∧ P_26_101_b ∧ P_26_101_c ∧ P_26_101_d ∧ P_26_101_e,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Five definitional terms for Subpart 26.1. Each definition stands independently but all apply within the subpart context.,HIGH
26,26.102,P_26_102,"Section 26.102 encompasses requirements defined in subsections 26.102-1, 26.102-2.",P_26_102_1: Requirements of section 26.102-1; P_26_102_2: Requirements of section 26.102-2,P_26_102_1 ∧ P_26_102_2,"P_26_102_1, P_26_102_2",Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Parent proposition for Presolicitation requirements.,HIGH
26,26.102-1,P_26_102_1,Agencies may allow an incentive payment to prime contractors equal to 5 percent of the amount paid to a subcontractor that is an Indian organization or Indian-owned economic enterprise (see 25 U.S.C. 1544).,P_26_102_1_a: Agencies may allow an incentive payment to prime contractors; P_26_102_1_b: Incentive payment equals 5 percent of the amount paid to a subcontractor; P_26_102_1_c: Subcontractor is an Indian organization or Indian-owned economic enterprise,P_26_102_1_c ⊃ (P_26_102_1_a ∧ P_26_102_1_b),None,Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Permissive authority (may allow) conditioned on subcontractor status. When subcontractor qualifies, incentive payment of 5% is allowed.",HIGH
26,26.102-2,P_26_102_2,"Contracting officers in civilian agencies may insert the clause at 52.226-1, Utilization of Indian Organizations and Indian-Owned Economic Enterprises, in solicitations and contracts if-(a) In the opinion of the contracting officer, subcontracting possibilities exist for Indian organizations or Indian-owned economic enterprises; and(b) Funds are available for any increased costs as described in paragraph (b)(2) of the clause at 52.226-1.","P_26_102_2_a: Contracting officers in civilian agencies may insert the clause at 52.226-1, Utilization of Indian Organizations and Indian-Owned Economic Enterprises, in solicitations and contracts; P_26_102_2_b: In the opinion of the contracting officer, subcontracting possibilities exist for Indian organizations or Indian-owned economic enterprises; P_26_102_2_c: Funds are available for any increased costs as described in paragraph (b)(2) of the clause at 52.226-1",(P_26_102_2_b ∧ P_26_102_2_c) ⊃ P_26_102_2_a,P_52_226_1,Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Both conditions (b) and (c) must be met for contracting officer to insert clause. Permissive authority with dual conditions.,HIGH
26,26.103,P_26_103,"(a) Contracting officers and prime contractors may rely on the representation of an Indian organization or Indian-owned economic enterprise as to its eligibility, unless an interested party challenges its status or the contracting officer has independent reason to question that status.(b) Contracting officers must refer challenges to the U.S. Department of the Interior, Bureau of Indian Affairs (BIA), Acquisition Management Director (https://www.bia.gov/as-ia/ocfo/acquisitions). The BIA will determine the eligibility and notify the contracting officer.","P_26_103_a: Contracting officers and prime contractors may rely on the representation of an Indian organization or Indian-owned economic enterprise as to its eligibility; P_26_103_b: An interested party challenges its status; P_26_103_c: The contracting officer has independent reason to question that status; P_26_103_d: Contracting officers must refer challenges to the U.S. Department of the Interior, Bureau of Indian Affairs (BIA), Acquisition Management Director; P_26_103_e: The BIA will determine the eligibility and notify the contracting officer",(~P_26_103_b ∧ ~P_26_103_c) ⊃ P_26_103_a ∧ (P_26_103_b ⊃ (P_26_103_d ∧ P_26_103_e)),None,Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7; Negation,PENDING_REVIEW,PASS,PASS,Reliance on representation is default unless challenged or questioned. Challenge triggers mandatory referral to BIA.,MEDIUM
26,26.201,P_26_201,"As used in this subpart—""Emergency response contract"" means a contract with private entities that provide assistance activities in a major disaster or emergency area, such as debris clearance, distribution of supplies, or reconstruction.""Local firm"" means a private organization, firm, or individual residing or doing business primarily in a major disaster or emergency area.""Major disaster or emergency area"" means the area included in the official Presidential declaration(s) and any additional areas identified by the Department of Homeland Security. Major disaster declarations and emergency declarations are published in the Federal Register and are available at https://www.fema.gov/disasters/disaster/declarations.","P_26_201_a: ""Emergency response contract"" means a contract with private entities that provide assistance activities in a major disaster or emergency area, such as debris clearance, distribution of supplies, or reconstruction; P_26_201_b: ""Local firm"" means a private organization, firm, or individual residing or doing business primarily in a major disaster or emergency area; P_26_201_c: ""Major disaster or emergency area"" means the area included in the official Presidential declaration(s) and any additional areas identified by the Department of Homeland Security",P_26_201_a ∧ P_26_201_b ∧ P_26_201_c,None,Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Three definitional terms for Subpart 26.2. Each definition applies independently within subpart context.,HIGH
26,26.202,P_26_202,"Section 26.202 encompasses requirements defined in subsections 26.202-1, 26.202-2, 26.202-3.",P_26_202_1: Requirements of section 26.202-1; P_26_202_2: Requirements of section 26.202-2; P_26_202_3: Requirements of section 26.202-3,P_26_202_1 ∧ P_26_202_2 ∧ P_26_202_3,"P_26_202_1, P_26_202_2, P_26_202_3",Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Parent proposition for Presolicitation requirements in disaster response.,HIGH
26,26.202-1,P_26_202_1,"(a) Local area preference. Contracting officers must, when practicable, award emergency response contracts to local firms (see 42 U.S.C. 5150). To support this policy, contracting officers may—(1) Set aside acquisitions to allow only local firms within a specific geographic area to compete (see part 6); or(2) Use an evaluation preference.(b) Transition of work.(1) Agencies may award emergency response contracts before a major disaster or emergency occurs to ensure immediate relief is available. Structure such contracts to support timely transition of work to local firms after a major disaster or emergency area has been established.(2) Agencies must transition emergency response contracts to local firms after a major disaster or emergency is declared, unless the head of the agency determines on an individual or class basis that is not practicable. However, agencies are not required to terminate or renegotiate existing contracts to make the transition.","P_26_202_1_a: Contracting officers must, when practicable, award emergency response contracts to local firms; P_26_202_1_b: Contracting officers may set aside acquisitions to allow only local firms within a specific geographic area to compete; P_26_202_1_c: Contracting officers may use an evaluation preference; P_26_202_1_d: Agencies may award emergency response contracts before a major disaster or emergency occurs to ensure immediate relief is available; P_26_202_1_e: Such contracts shall be structured to support timely transition of work to local firms after a major disaster or emergency area has been established; P_26_202_1_f: Agencies must transition emergency response contracts to local firms after a major disaster or emergency is declared; P_26_202_1_g: The head of the agency determines on an individual or class basis that transition is not practicable; P_26_202_1_h: Agencies are not required to terminate or renegotiate existing contracts to make the transition",P_26_202_1_a ∧ (P_26_202_1_b ∨ P_26_202_1_c) ∧ (P_26_202_1_d ⊃ P_26_202_1_e) ∧ (~P_26_202_1_g ⊃ P_26_202_1_f) ∧ P_26_202_1_h,P_6,Conjunction (Conj): Rule 7; Disjunction (Add): Rule 8; Material Implication (Impl): Rule 15,PENDING_REVIEW,PASS,PASS,"Complex policy with mandatory local preference, alternative support methods, transition requirements with agency head exception, and no requirement to terminate existing contracts.",MEDIUM
26,26.202-2,P_26_202_2,"(a) Elevated thresholds. When contracting for emergency response activities, the elevated micro-purchase and simplified acquisition thresholds in 2.101 apply.(b) Non-local justification requirements. After the President declares a major disaster or emergency, agencies must justify spending any Federal funds on emergency response contracts not awarded to a local firm. Agencies must document such justification in writing, and contracting officers must keep it in the contract file.(c) Area. A major disaster or emergency area may span counties in several neighboring States. When establishing a geographic area for a local firm set-aside, the contracting officer must stay within the declared area(s), but is not required to include all the counties within the declared areas(s).(d) Disaster response registry. Contracting officers must consult the Disaster Response Registry via https://www.sam.gov to determine contractor availability for emergency response activities inside the United States and outlying areas.","P_26_202_2_a: When contracting for emergency response activities, the elevated micro-purchase and simplified acquisition thresholds in 2.101 apply; P_26_202_2_b: After the President declares a major disaster or emergency, agencies must justify spending any Federal funds on emergency response contracts not awarded to a local firm; P_26_202_2_c: Agencies must document such justification in writing; P_26_202_2_d: Contracting officers must keep the justification in the contract file; P_26_202_2_e: When establishing a geographic area for a local firm set-aside, the contracting officer must stay within the declared area(s); P_26_202_2_f: The contracting officer is not required to include all the counties within the declared areas(s); P_26_202_2_g: Contracting officers must consult the Disaster Response Registry via https://www.sam.gov to determine contractor availability for emergency response activities inside the United States and outlying areas",P_26_202_2_a ∧ (P_26_202_2_b ⊃ (P_26_202_2_c ∧ P_26_202_2_d)) ∧ (P_26_202_2_e ∧ ~P_26_202_2_f) ∧ P_26_202_2_g,P_2_101,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15; Negation,PENDING_REVIEW,PASS,PASS,Multiple procedural requirements. Elevated thresholds apply conditionally. Justification requirement triggered by non-local award. Geographic constraints with flexibility. Registry consultation mandatory.,MEDIUM
26,26.202-3,P_26_202_3,"(a) Insert the provision at 52.226-3, Disaster or Emergency Area Representation, and fill in the geographic area in paragraph (a), in solicitations involving local area set-asides.(b) Insert the clause at 52.226-4, Notice of Disaster or Emergency Area Set-aside, and fill in the geographic area in paragraph (a), in solicitations and contracts involving local area set-asides.(c) Insert the clause at 52.226-5, Restrictions on Subcontracting Outside Disaster or Emergency Area, in solicitations and contracts involving local area set-asides.","P_26_202_3_a: Insert the provision at 52.226-3, Disaster or Emergency Area Representation, and fill in the geographic area in paragraph (a), in solicitations involving local area set-asides; P_26_202_3_b: Insert the clause at 52.226-4, Notice of Disaster or Emergency Area Set-aside, and fill in the geographic area in paragraph (a), in solicitations and contracts involving local area set-asides; P_26_202_3_c: Insert the clause at 52.226-5, Restrictions on Subcontracting Outside Disaster or Emergency Area, in solicitations and contracts involving local area set-asides",P_26_202_3_a ∧ P_26_202_3_b ∧ P_26_202_3_c,"P_52_226_3, P_52_226_4, P_52_226_5",Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,All three clause insertions required for local area set-asides. No conditions or alternatives.,HIGH
