RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
48,48.001,P_48_001_AcqSav,"Acquisition savings means savings resulting from the application of a value engineering change proposal (VECP) to contracts awarded by the same contracting office or its successor for essentially the same unit. Acquisition savings include instant contract savings, concurrent contract savings, and future contract savings.",P_48_001_AcqSav_a: Acquisition savings result from VECP application to contracts by same contracting office or successor for same unit; P_48_001_AcqSav_b: Acquisition savings include instant contract savings; P_48_001_AcqSav_c: Acquisition savings include concurrent contract savings; P_48_001_AcqSav_d: Acquisition savings include future contract savings,P_48_001_AcqSav_a ^ (P_48_001_AcqSav_1 ^ P_48_001_AcqSav_2 ^ P_48_001_AcqSav_3),P_48_001_AcqSav_1; P_48_001_AcqSav_2; P_48_001_AcqSav_3,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition aggregating three categories of acquisition savings. All three are included in the definition, making conjunction appropriate.",HIGH
48,48.001(1),P_48_001_AcqSav_1,"Instant contract savings, that are the net cost reductions on the contract under which the VECP is submitted and accepted, and that are equal to the instant unit cost reduction multiplied by the number of instant contract units affected by the VECP, less the contractor's allowable development and implementation costs.",P_48_001_AcqSav_1_a: Instant contract savings are net cost reductions on the VECP contract; P_48_001_AcqSav_1_b: Instant contract savings equal instant unit cost reduction times number of affected units minus contractor's allowable development and implementation costs,P_48_001_AcqSav_1_a ^ P_48_001_AcqSav_1_b,P_48_001_DevCosts,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional proposition with two conjunctive elements: what they are and how they are calculated. References contractor's development and implementation costs.,HIGH
48,48.001(2),P_48_001_AcqSav_2,"Concurrent contract savings, that are net reductions in the prices of other contracts that are definitized and ongoing at the time the VECP is accepted.",P_48_001_AcqSav_2_a: Concurrent contract savings are net price reductions on other contracts; P_48_001_AcqSav_2_b: Those contracts must be definitized and ongoing at VECP acceptance,P_48_001_AcqSav_2_b -> P_48_001_AcqSav_2_a,None,Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Conditional: savings apply only to contracts definitized and ongoing at VECP acceptance. HIGH-RISK rule used because the temporal condition triggers the savings definition. Implication direction preserved: condition (definitized and ongoing) enables savings.,MEDIUM
48,48.001(3),P_48_001_AcqSav_3,"Future contract savings, that are the product of the future unit cost reduction multiplied by the number of future contract units in the sharing base. On an instant contract, future contract savings include savings on increases in quantities after VECP acceptance that are due to contract modifications, exercise of options, additional orders, and funding of subsequent year requirements on a multiyear contract.","P_48_001_AcqSav_3_a: Future contract savings equal future unit cost reduction times future contract units in sharing base; P_48_001_AcqSav_3_b: On instant contracts, future savings include savings on quantity increases after VECP acceptance from modifications, options, additional orders, and multiyear subsequent year funding",P_48_001_AcqSav_3_a ^ (P_48_001_InstCont -> P_48_001_AcqSav_3_b),P_48_001_InstCont; P_48_001_SharingBase,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Two-part definition: general formula plus conditional elaboration for instant contracts. HIGH-RISK implication used for the instant contract condition. Direction preserved.,MEDIUM
48,48.001,P_48_001_CollCosts,"Collateral costs means agency costs of operation, maintenance, logistic support, or Government-furnished property.","P_48_001_CollCosts_a: Collateral costs are agency costs; P_48_001_CollCosts_b: Categories include operation, maintenance, logistic support, or GFP",P_48_001_CollCosts_a ^ (P_48_001_CollCosts_b1 v P_48_001_CollCosts_b2 v P_48_001_CollCosts_b3 v P_48_001_CollCosts_b4),None,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Definitional. Disjunction appropriate because 'or' is explicitly used -- any one category qualifies as collateral cost.,HIGH
48,48.001,P_48_001_CollSav,"Collateral savings means those measurable net reductions resulting from a VECP in the agency's overall projected collateral costs, exclusive of acquisition savings, whether or not the acquisition cost changes.",P_48_001_CollSav_a: Collateral savings are measurable net reductions from VECP in projected collateral costs; P_48_001_CollSav_b: Collateral savings exclude acquisition savings; P_48_001_CollSav_c: Applies whether or not acquisition cost changes,P_48_001_CollSav_a ^ P_48_001_CollSav_b ^ P_48_001_CollSav_c,P_48_001_AcqSav; P_48_001_CollCosts,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional with three conjunctive requirements. Explicit exclusion of acquisition savings and independence from acquisition cost changes. References both acquisition savings and collateral costs definitions.,HIGH
48,48.001,P_48_001_ContrOfc,"Contracting office includes any contracting office that the acquisition is transferred to, such as another branch of the agency or another agency's office that is performing a joint acquisition action.",P_48_001_ContrOfc_a: Contracting office includes any office the acquisition transfers to; P_48_001_ContrOfc_b: Includes another branch of same agency; P_48_001_ContrOfc_c: Includes another agency's office performing joint acquisition,P_48_001_ContrOfc_a ^ (P_48_001_ContrOfc_b v P_48_001_ContrOfc_c),None,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Expansive definition. 'Such as' introduces non-exhaustive disjunctive examples. The parent requirement is that any transferee office counts.,HIGH
48,48.001,P_48_001_DevCosts,"Contractor's development and implementation costs means those costs the contractor incurs on a VECP specifically in developing, testing, preparing, and submitting the VECP, as well as those costs the contractor incurs to make the contractual changes required by Government acceptance of a VECP.","P_48_001_DevCosts_a: Costs incurred in developing, testing, preparing, and submitting the VECP; P_48_001_DevCosts_b: Costs incurred to make contractual changes required by Government acceptance of VECP",P_48_001_DevCosts_a ^ P_48_001_DevCosts_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional. Two categories of costs connected by 'as well as' indicating conjunction. Both categories are included in the definition.,HIGH
48,48.001,P_48_001_FutUCR,Future unit cost reduction means the instant unit cost reduction adjusted as the contracting officer considers necessary for projected learning or changes in quantity during the sharing period. It is calculated at the time the VECP is accepted and applies either throughout the sharing period or to calculation of a lump-sum payment.,P_48_001_FutUCR_a: Future unit cost reduction is instant UCR adjusted for projected learning or quantity changes; P_48_001_FutUCR_b: CO determines necessary adjustments; P_48_001_FutUCR_c: Calculated at time of VECP acceptance,P_48_001_FutUCR_a ^ P_48_001_FutUCR_b ^ P_48_001_FutUCR_c ^ (P_48_001_FutUCR_1 v P_48_001_FutUCR_2),P_48_001_InstUCR; P_48_001_SharingPeriod; P_48_001_FutUCR_1; P_48_001_FutUCR_2,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Parent aggregating definition with disjunctive application modes. 'Either...or' triggers disjunction for the two application pathways.,HIGH
48,48.001(1),P_48_001_FutUCR_1,"Throughout the sharing period, unless the contracting officer decides that recalculation is necessary because conditions are significantly different from those previously anticipated.",P_48_001_FutUCR_1_a: Future UCR applies throughout sharing period; P_48_001_FutUCR_1_b: CO may recalculate if conditions significantly differ from anticipated,P_48_001_FutUCR_1_a ^ (~P_48_001_FutUCR_1_b -> P_48_001_FutUCR_1_a),P_48_001_SharingPeriod,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Default application throughout sharing period with exception for CO recalculation. 'Unless' creates negation-triggered conditional. HIGH-RISK implication preserves directionality.,MEDIUM
48,48.001(2),P_48_001_FutUCR_2,"To the calculation of a lump-sum payment, that cannot later be revised.",P_48_001_FutUCR_2_a: Future UCR applies to lump-sum payment calculation; P_48_001_FutUCR_2_b: Lump-sum payment cannot later be revised,P_48_001_FutUCR_2_a ^ P_48_001_FutUCR_2_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Two conjunctive facts: application to lump-sum and prohibition on later revision. Straightforward conjunction.,HIGH
