RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
45,45.000,P_45_000,"This part prescribes policies and procedures for providing Government property to contractors; contractors' management and use of Government property; and reporting, redistributing, and disposing of contractor inventory. It does not apply to five categories of exclusions.",P_45_000: Part 45 scope encompasses Government property policies for contractors,P_45_000 = P_45_000_a ∧ P_45_000_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for Part 45 scope. Conjunctive structure: scope statement (a) and exclusions (b) together define Part 45 applicability.,HIGH
45,45.000(a),P_45_000_a,"This part prescribes policies and procedures for providing Government property to contractors; contractors' management and use of Government property; and reporting, redistributing, and disposing of contractor inventory.","P_45_000_a_1: Part prescribes policies and procedures for providing Government property to contractors; P_45_000_a_2: Part prescribes policies and procedures for contractors' management and use of Government property; P_45_000_a_3: Part prescribes policies and procedures for reporting, redistributing, and disposing of contractor inventory",P_45_000_a = P_45_000_a_1 ∧ P_45_000_a_2 ∧ P_45_000_a_3,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Three-part conjunctive scope statement. All three areas are covered by Part 45. Declarative 'prescribes' indicates descriptive scope, not mandatory action.",HIGH
45,45.000(b),P_45_000_b,It does not apply to five categories of property and activities.,P_45_000_b: Part 45 does not apply to excluded categories,P_45_000_b = P_45_000_b_1 ∧ P_45_000_b_2 ∧ P_45_000_b_3 ∧ P_45_000_b_4 ∧ P_45_000_b_5,None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Parent for five exclusions. All exclusions apply simultaneously (conjunctive). Negation reflects 'does not apply.',HIGH
45,45.000(b)(1),P_45_000_b_1,"Government property provided under any statutory leasing authority, except as to non-Government use of property under 45.301(f).",P_45_000_b_1_a: Government property is provided under statutory leasing authority; P_45_000_b_1_b: Part 45 does not apply to such property; P_45_000_b_1_c: Exception: non-Government use under 45.301(f) remains subject to Part 45,P_45_000_b_1 = P_45_000_b_1_a ⊃ (P_45_000_b_1_b ∧ ~(P_45_301_f ⊃ P_45_000_b_1_b)),P_45_301_f,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Conditional exclusion with exception. Statutory leasing authority triggers non-applicability, but 45.301(f) non-Government use provision still applies. HIGH-RISK due to nested conditional with exception clause. Real-world: leased property generally outside Part 45 scope but commercial use provisions still govern.",MEDIUM
45,45.000(b)(2),P_45_000_b_2,"Property to which the Government has acquired a lien or title solely because of partial, advance, progress, or performance based payments.","P_45_000_b_2_a: Government has acquired lien or title to property; P_45_000_b_2_b: Acquisition is solely because of partial, advance, progress, or performance based payments; P_45_000_b_2_c: Part 45 does not apply",(P_45_000_b_2_a ∧ P_45_000_b_2_b) ⊃ P_45_000_b_2_c,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Conditional exclusion. Both conditions (lien/title AND solely from payments) must be true for exclusion to apply. 'Solely' is a critical qualifier. HIGH-RISK: implication structure.,MEDIUM
45,45.000(b)(3),P_45_000_b_3,Disposal of real property.,P_45_000_b_3: Part 45 does not apply to disposal of real property,~P_45_000_b_3_applicability,None,Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Simple exclusion. Real property disposal governed by other authorities.,HIGH
45,45.000(b)(4),P_45_000_b_4,Software and intellectual property.,P_45_000_b_4: Part 45 does not apply to software and intellectual property,~P_45_000_b_4_applicability,None,Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Simple exclusion. Software and IP governed by other FAR parts and statutes.,HIGH
45,45.000(b)(5),P_45_000_b_5,"Government property that is incidental to the place of performance, when the contract requires contractor personnel to be located on a Government site or installation, and when the property used by the contractor within the location remains accountable to the Government. Items considered to be incidental to the place of performance include, for example, office space, desks, chairs, telephones, computers, and fax machines.",P_45_000_b_5_a: Contract requires contractor personnel to be located on Government site or installation; P_45_000_b_5_b: Property used by contractor within the location remains accountable to the Government; P_45_000_b_5_c: Property is incidental to the place of performance; P_45_000_b_5_d: Part 45 does not apply,(P_45_000_b_5_a ∧ P_45_000_b_5_b ∧ P_45_000_b_5_c) ⊃ P_45_000_b_5_d,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Three conditions must be met for exclusion: contractor on Government site, property remains Government-accountable, and property is incidental. Examples provided (office space, desks, etc.) clarify 'incidental.' HIGH-RISK: conditional with multiple antecedents.",MEDIUM
45,45.101_cannibalize,P_45_101_cannibalize,Cannibalize means to remove parts from Government property for use or for installation on other Government property.,P_45_101_cannibalize_a: Cannibalize means removing parts from Government property; P_45_101_cannibalize_b: Removed parts are for use or installation on other Government property,P_45_101_cannibalize = P_45_101_cannibalize_a ∧ P_45_101_cannibalize_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional statement. Two conjunctive elements: the act of removal and the purpose (use/installation on other Government property).,HIGH
45,45.101_CAP,P_45_101_CAP,"Contractor-acquired property means property acquired, fabricated, or otherwise provided by the contractor for performing a contract and to which the Government has title.","P_45_101_CAP_a: Property is acquired, fabricated, or otherwise provided by the contractor for performing a contract; P_45_101_CAP_b: Government has title to the property",P_45_101_CAP = P_45_101_CAP_a ∧ P_45_101_CAP_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional. Both elements required: contractor provides/acquires AND Government holds title.,HIGH
45,45.101_contractor_inventory,P_45_101_contractor_inventory,Contractor inventory means three categories of property.,P_45_101_contractor_inventory: Contractor inventory encompasses three categories,P_45_101_contractor_inventory = P_45_101_contractor_inventory_1 ∨ P_45_101_contractor_inventory_2 ∨ P_45_101_contractor_inventory_3,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Parent for three disjunctive definitions. Any one category qualifies as contractor inventory.,HIGH
