RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
24,24.000,P_24_000,"This part explains how the Privacy Act of 1974 (5 U.S.C. 552a) and OMB Circular No. A-130 (December 12, 1985) apply to Government contracts. It also references the Freedom of Information Act (5 U.S.C. 552).","P_24_000_a: Part 24 explains how the Privacy Act of 1974 (5 U.S.C. 552a) applies to Government contracts; P_24_000_b: Part 24 explains how OMB Circular No. A-130 (December 12, 1985) applies to Government contracts; P_24_000_c: Part 24 references the Freedom of Information Act (5 U.S.C. 552)",P_24_000 = P_24_000_a ∧ P_24_000_b ∧ P_24_000_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Declarative scope statement. Three conjunctive elements identify the statutory authorities covered by Part 24. No conditional logic required.,HIGH
24,24.101,P_24_101,Definitions used in Subpart 24.1 - Protection of Individual Privacy.,"P_24_101: Subpart 24.1 definitions consist of seven defined terms: Agency, Individual, Maintain, Operation of a system of records, Personally identifiable information, Record, and System of records on individuals",P_24_101 = P_24_101_a ∧ P_24_101_b ∧ P_24_101_c ∧ P_24_101_d ∧ P_24_101_e ∧ P_24_101_f ∧ P_24_101_g,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for seven definitional entries. All definitions are conjunctively required for interpreting the subpart.,HIGH
24,24.101(a),P_24_101_a,"Agency means any executive department, military department, Government corporation, Government controlled corporation, or other establishment in the executive branch of the Government (including the Executive Office of the President), or any independent regulatory agency.",P_24_101_a_1: Agency includes any executive department; P_24_101_a_2: Agency includes any military department; P_24_101_a_3: Agency includes any Government corporation; P_24_101_a_4: Agency includes any Government controlled corporation; P_24_101_a_5: Agency includes other establishments in the executive branch (including Executive Office of the President); P_24_101_a_6: Agency includes any independent regulatory agency,P_24_101_a = P_24_101_a_1 ∨ P_24_101_a_2 ∨ P_24_101_a_3 ∨ P_24_101_a_4 ∨ P_24_101_a_5 ∨ P_24_101_a_6,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Disjunctive definition. Any one of the listed entity types satisfies the definition of Agency. The 'or' connectors in the original text confirm disjunction.,HIGH
24,24.101(b),P_24_101_b,Individual means a citizen of the United States or an alien lawfully admitted for permanent residence.,P_24_101_b_1: Individual is a citizen of the United States; P_24_101_b_2: Individual is an alien lawfully admitted for permanent residence,P_24_101_b = P_24_101_b_1 ∨ P_24_101_b_2,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Disjunctive definition. Either citizenship or lawful permanent residence satisfies the definition. Mirrors Privacy Act statutory language.,HIGH
24,24.101(c),P_24_101_c,"Maintain means maintain, collect, use, or disseminate.",P_24_101_c_1: Maintain includes maintaining records; P_24_101_c_2: Maintain includes collecting records; P_24_101_c_3: Maintain includes using records; P_24_101_c_4: Maintain includes disseminating records,P_24_101_c = P_24_101_c_1 ∨ P_24_101_c_2 ∨ P_24_101_c_3 ∨ P_24_101_c_4,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,"Disjunctive definition. Any one of the four activities constitutes 'maintaining' under this subpart. Broadens the plain meaning of 'maintain' to include collection, use, and dissemination.",HIGH
24,24.101(d),P_24_101_d,"Operation of a system of records means performance of any of the activities associated with maintaining the system of records, including the collection, use, and dissemination of records.",P_24_101_d_1: Operation of a system of records means performance of activities associated with maintaining the system; P_24_101_d_2: Operation includes collection of records; P_24_101_d_3: Operation includes use of records; P_24_101_d_4: Operation includes dissemination of records,P_24_101_d = P_24_101_d_1 ∧ (P_24_101_d_2 ∨ P_24_101_d_3 ∨ P_24_101_d_4),P_24_101_c,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Hybrid structure. The base definition (performance of activities associated with maintaining) is conjunctive with a non-exhaustive disjunctive list of included activities. Depends on definition of 'Maintain' at P_24_101_c.,HIGH
24,24.101(e),P_24_101_e,"Personally identifiable information means information that can be used to distinguish or trace an individual's identity, either alone or when combined with other information that is linked or linkable to a specific individual. (See Office of Management and Budget (OMB) Circular No. A-130, Managing Federal Information as a Strategic Resource).",P_24_101_e_1: PII is information that can be used to distinguish or trace an individual's identity alone; P_24_101_e_2: PII is information that can be used to distinguish or trace an individual's identity when combined with other information linked or linkable to a specific individual,P_24_101_e = P_24_101_e_1 ∨ P_24_101_e_2,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Disjunctive definition. Information qualifies as PII if it can identify an individual either standing alone OR when combined with other linkable information. References OMB Circular A-130 as external authority.,HIGH
24,24.101(f),P_24_101_f,"Record means any item, collection, or grouping of information about an individual that is maintained by an agency, including, but not limited to, education, financial transactions, medical history, and criminal or employment history, and that contains the individual's name, or the identifying number, symbol, or other identifying particular assigned to the individual, such as a fingerprint or voiceprint or a photograph.","P_24_101_f_1: A record is any item, collection, or grouping of information about an individual; P_24_101_f_2: The record is maintained by an agency; P_24_101_f_3: The record contains the individual's name or an identifying number, symbol, or other identifying particular assigned to the individual",P_24_101_f = P_24_101_f_1 ∧ P_24_101_f_2 ∧ P_24_101_f_3,P_24_101_a; P_24_101_b,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Conjunctive definition with three required elements. All three conditions must be met for information to qualify as a 'record.' The non-exhaustive examples (education, financial, medical, etc.) are illustrative, not limiting. Depends on definitions of Agency and Individual.",HIGH
24,24.101(g),P_24_101_g,"System of records on individuals means a group of any records under the control of any agency from which information is retrieved by the name of the individual or by some identifying number, symbol, or other identifying particular assigned to the individual.","P_24_101_g_1: A system of records is a group of records under the control of any agency; P_24_101_g_2: Information is retrieved by the name of the individual; P_24_101_g_3: Information is retrieved by some identifying number, symbol, or other identifying particular assigned to the individual",P_24_101_g = P_24_101_g_1 ∧ (P_24_101_g_2 ∨ P_24_101_g_3),P_24_101_a; P_24_101_b; P_24_101_f,Conjunction (Conj): Rule 7; Addition (Add): Rule 8,VALIDATED,PASS,PASS,"Hybrid structure. Agency control is conjunctively required, while the retrieval method is disjunctive (by name OR by identifying particular). Depends on definitions of Agency, Individual, and Record.",HIGH
24,24.102,P_24_102,General requirements for applying Privacy Act requirements to contractors operating systems of records on individuals.,"P_24_102: General Privacy Act application requirements consist of four provisions covering agency obligations, criminal penalties, contract-specific requirements, and civil liability",P_24_102 = P_24_102_a ∧ P_24_102_b ∧ P_24_102_c ∧ P_24_102_d,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for four subsections. All provisions apply collectively.,HIGH
