RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
27,27.000,P_27_000,"This part provides policies, procedures, solicitation provisions, and contract clauses pertaining to patents, data, and copyrights.","P_27_000_a: Part 27 provides policies and procedures pertaining to patents, data, and copyrights; P_27_000_b: Part 27 provides solicitation provisions and contract clauses pertaining to patents, data, and copyrights",P_27_000 = P_27_000_a ∧ P_27_000_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Declarative scope statement. Conjunction captures two categories of content provided: policy/procedure and solicitation/contract instruments.,HIGH
27,27.001,P_27_001,"United States, as used in this part, means the 50 States and the District of Columbia, U.S. territories and possessions, Puerto Rico, and the Northern Mariana Islands.",P_27_001_a: United States means the 50 States and the District of Columbia; P_27_001_b: United States includes U.S. territories and possessions; P_27_001_c: United States includes Puerto Rico; P_27_001_d: United States includes the Northern Mariana Islands,P_27_001 = P_27_001_a ∧ P_27_001_b ∧ P_27_001_c ∧ P_27_001_d,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Definitional statement. All geographic components are conjunctive; all must be included in the definition of United States for Part 27 purposes.,HIGH
27,27.101,P_27_101,"This part applies to all agencies. However, agencies may adopt alternative policies, procedures, solicitation provisions, and contract clauses to the extent necessary to meet the specific requirements of laws, executive orders, treaties, or international agreements.","P_27_101_a: Part 27 applies to all agencies; P_27_101_b: Agencies may adopt alternative policies, procedures, solicitation provisions, and contract clauses; P_27_101_c: Alternatives are limited to the extent necessary to meet specific requirements of laws, executive orders, treaties, or international agreements",P_27_101 = P_27_101_a ∧ (P_27_101_c ⊃ (P_27_101_b ∨ ~P_27_101_b)),None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Universal applicability with permissive exception. 'May' creates discretionary authority for alternatives, but only when necessity condition is met. The tautology in the consequent reflects that adoption is optional even when conditions are met. HIGH-RISK due to material implication.",MEDIUM
27,27.200,P_27_200,"This subpart provides policies and procedures regarding patent and copyright infringement liability, royalties, and security requirements for patent applications containing classified subject matter.","P_27_200: Subpart 27.2 provides policies and procedures regarding patent/copyright infringement liability, royalties, and classified patent application security",P_27_200 = P_27_200_a ∧ P_27_200_b ∧ P_27_200_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent scope statement for subpart 27.2. Three subject areas are conjunctive components.,HIGH
27,27.200(a),P_27_200_a,Patent and copyright infringement liability.,P_27_200_a: Subpart covers patent and copyright infringement liability,P_27_200_a,None,None (atomic statement),VALIDATED,PASS,PASS,Scope element. Standalone atomic proposition identifying coverage area.,HIGH
27,27.200(b),P_27_200_b,Royalties.,P_27_200_b: Subpart covers royalties,P_27_200_b,None,None (atomic statement),VALIDATED,PASS,PASS,Scope element. Standalone atomic proposition identifying coverage area.,HIGH
27,27.200(c),P_27_200_c,Security requirements for patent applications containing classified subject matter.,P_27_200_c: Subpart covers security requirements for patent applications containing classified subject matter,P_27_200_c,None,None (atomic statement),VALIDATED,PASS,PASS,Scope element. Standalone atomic proposition identifying coverage area.,HIGH
27,27.201,P_27_201,Patent and copyright infringement liability.,P_27_201: Patent and copyright infringement liability requirements consist of general provisions and contract clauses,P_27_201 = P_27_201_1 ∧ P_27_201_2,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for sections 27.201-1 and 27.201-2.,HIGH
27,27.201-1,P_27_201_1,Patent and copyright infringement liability - General.,P_27_201_1: General provisions for patent and copyright infringement liability,P_27_201_1 = P_27_201_1_a ∧ P_27_201_1_b ∧ P_27_201_1_c ∧ P_27_201_1_d,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for 27.201-1(a) through (d).,HIGH
27,27.201-1(a),P_27_201_1_a,"Pursuant to 28 U.S.C. 1498, the exclusive remedy for patent or copyright infringement by or on behalf of the Government is a suit for monetary damages against the Government in the Court of Federal Claims. No injunctive relief is available, and no direct cause of action lies against a contractor that is infringing a patent or copyright with the authorization or consent of the Government (e.g., while performing a contract).",P_27_201_1_a_1: The exclusive remedy for patent or copyright infringement by or on behalf of the Government is a suit for monetary damages against the Government in the Court of Federal Claims; P_27_201_1_a_2: No injunctive relief is available for patent or copyright infringement by or on behalf of the Government; P_27_201_1_a_3: No direct cause of action lies against a contractor infringing with Government authorization or consent,P_27_201_1_a = P_27_201_1_a_1 ∧ ~P_27_201_1_a_2 ∧ ~P_27_201_1_a_3,USC_28,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,"Three conjunctive requirements established by statute: exclusive remedy channel, prohibition on injunctive relief, and prohibition on direct contractor liability when acting under Government authorization. Negation captures the 'no' prohibitions.",HIGH
