"RFO_Part","Section_Number","Propositional_ID","Natural_Language","Atomic_Propositions","Formal_Logic_Statement","Dependencies","Justification_Rules","Validation_Status","Logical_Check","Real_World_Check","Validation_Notes","Confidence_Level"
"17","17.000","P_17_000","This part prescribes policies and procedures for the acquisition of supplies and services through special contracting methods, including- (a) Multiyear contracting; (b) Options; (c) Leader company contracting; (d) Interagency acquisitions; (e) Management and operating contracts; and (f) Reverse auctions.","P_17_000_a: This part prescribes policies and procedures for multiyear contracting; P_17_000_b: This part prescribes policies and procedures for options; P_17_000_c: This part prescribes policies and procedures for leader company contracting; P_17_000_d: This part prescribes policies and procedures for interagency acquisitions; P_17_000_e: This part prescribes policies and procedures for management and operating contracts; P_17_000_f: This part prescribes policies and procedures for reverse auctions","P_17_000 = P_17_000_a ∧ P_17_000_b ∧ P_17_000_c ∧ P_17_000_d ∧ P_17_000_e ∧ P_17_000_f","None","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Scope section establishes six special contracting methods covered by Part 17. All six are conjunctive components of the part's coverage.","HIGH"
"17","17.101","P_17_101","This subpart prescribes policies and procedures for acquiring supplies or services through multiyear contracting, as authorized by 10 U.S.C. 3501 and 41 U.S.C. 3903. It addresses requirements for presolicitation planning, solicitation content, evaluation and award, funding, and cancellation provisions unique to multiyear contracts.","P_17_101_a: This subpart prescribes policies and procedures for acquiring supplies or services through multiyear contracting; P_17_101_b: Multiyear contracting is authorized by 10 U.S.C. 3501 and 41 U.S.C. 3903; P_17_101_c: The subpart addresses requirements for presolicitation planning, solicitation content, evaluation and award, funding, and cancellation provisions unique to multiyear contracts","P_17_101 = P_17_101_a ∧ P_17_101_b ∧ P_17_101_c","None","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Authority section establishes statutory basis and scope of Subpart 17.1. References external statutes (10 U.S.C. 3501; 41 U.S.C. 3903) not formalized in FAR.","HIGH"
"17","17.102","P_17_102","As used in this subpart- Cancellation means the cancellation (within a contractually specified time) of the total requirements of all remaining program years. Cancellation results when the contracting officer- (1) Notifies the contractor of nonavailability of funds for contract performance for any subsequent program year; or (2) Fails to notify the contractor that funds are available for performance of the succeeding program year requirement. Cancellation ceiling means the maximum cancellation charge that the contractor can receive if the contract is cancelled. Cancellation charge means the amount of unrecovered costs which would have been recouped through amortization over the full term of the contract, including the canceled term. Multiyear contract means a contract for the purchase of supplies or services for more than 1, but not more than 5 program years. A multiyear contract may provide that performance under the contract during the second and subsequent years of the contract is contingent upon the appropriation of funds, and (if it does so provide) may provide for a cancellation payment to be made to the contractor if appropriations are not made. The key distinguishing difference between multiyear contracts and multiple year contracts is that multiyear contracts buy more than 1 year's requirement (of a product or service) without establishing and having to exercise an option for each program year after the first. Nonrecurring costs means costs that are generally incurred on a one-time basis and include such costs as plant or equipment relocation, plant rearrangement, special tooling and special test equipment, preproduction engineering, preliminary design effort, initial spoilage and rework, and specialized work force training. Recurring costs means costs that vary with the quantity being produced, such as labor and materials, and are the ongoing expenses associated with its production and maintenance.","P_17_102_a: Cancellation means the cancellation (within a contractually specified time) of the total requirements of all remaining program years; P_17_102_b: Cancellation results when the contracting officer notifies the contractor of nonavailability of funds for contract performance for any subsequent program year or fails to notify the contractor that funds are available for performance of the succeeding program year requirement; P_17_102_c: Cancellation ceiling means the maximum cancellation charge that the contractor can receive if the contract is cancelled; P_17_102_d: Cancellation charge means the amount of unrecovered costs which would have been recouped through amortization over the full term of the contract, including the canceled term; P_17_102_e: Multiyear contract means a contract for the purchase of supplies or services for more than 1, but not more than 5 program years; P_17_102_f: A multiyear contract may provide that performance during the second and subsequent years is contingent upon the appropriation of funds, and may provide for a cancellation payment if appropriations are not made; P_17_102_g: The key distinguishing difference between multiyear contracts and multiple year contracts is that multiyear contracts buy more than 1 year's requirement without establishing and having to exercise an option for each program year after the first; P_17_102_h: Nonrecurring costs means costs that are generally incurred on a one-time basis and include such costs as plant or equipment relocation, plant rearrangement, special tooling and special test equipment, preproduction engineering, preliminary design effort, initial spoilage and rework, and specialized work force training; P_17_102_i: Recurring costs means costs that vary with the quantity being produced, such as labor and materials, and are the ongoing expenses associated with its production and maintenance","P_17_102 = P_17_102_a ∧ P_17_102_b ∧ P_17_102_c ∧ P_17_102_d ∧ P_17_102_e ∧ P_17_102_f ∧ P_17_102_g ∧ P_17_102_h ∧ P_17_102_i","None","Conjunction (Conj): Rule 7; Disjunction (Add): Rule 8 for P_17_102_b","PENDING_REVIEW","PASS","PASS","Definitions section with six defined terms. P_17_102_b uses internal disjunction (notifies nonavailability OR fails to notify availability). P_17_102_f captures permissive 'may provide' language. Extensive definition section; all terms must hold simultaneously as definitions.","HIGH"
"17","17.103","P_17_103","Presolicitation requirements for multiyear contracting, encompassing policy, procedures, and solicitation requirements.","P_17_103: Presolicitation requirements for multiyear contracting encompass policy, procedures, and solicitations","P_17_103 = P_17_103_1 ∧ P_17_103_2 ∧ P_17_103_3","P_17_103_1; P_17_103_2; P_17_103_3","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition aggregating three subsections of presolicitation requirements. Created per Parent Proposition Rule to prevent dangling references.","HIGH"
"17","17.103-1","P_17_103_1","Presolicitation policy for multiyear contracting, covering civilian agencies and DoD/NASA/Coast Guard separately.","P_17_103_1: Presolicitation policy for multiyear contracting covers civilian agencies and DoD/NASA/Coast Guard","P_17_103_1 = P_17_103_1_a ∧ P_17_103_1_b","P_17_103_1_a; P_17_103_1_b","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent for 17.103-1. Two parallel tracks: civilian agencies (paragraph a) and defense agencies (paragraph b).","HIGH"
"17","17.103-1(a)","P_17_103_1_a","Except for DoD, NASA, and the Coast Guard, the contracting officer may enter into a multiyear contract if the head of the contracting activity determines that- (1) The need for the supplies or services is reasonably firm and continuing throughout the contract period; and (2) A multiyear contract will serve the best interest of the Government by either encouraging competition or promoting economy in program administration, performance, and operation.","P_17_103_1_a_cond: The agency is not DoD, NASA, or the Coast Guard; P_17_103_1_a_1: The head of the contracting activity determines the need for the supplies or services is reasonably firm and continuing throughout the contract period; P_17_103_1_a_2: The head of the contracting activity determines a multiyear contract will serve the best interest of the Government by either encouraging competition or promoting economy in program administration, performance, and operation; P_17_103_1_a_result: The contracting officer may enter into a multiyear contract","(P_17_103_1_a_cond ∧ P_17_103_1_a_1 ∧ P_17_103_1_a_2) ⊃ P_17_103_1_a_result","None","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Conditional: civilian agencies may enter multiyear contracts when HCA makes two determinations. 'May' indicates permissive authority. The disjunction 'encouraging competition or promoting economy' is embedded within P_17_103_1_a_2. HIGH-RISK rule (Material Implication) used; verified antecedent/consequent ordering.","MEDIUM"
"17","17.103-1(b)","P_17_103_1_b","For DoD, NASA, and the Coast Guard, the head of the agency may enter into a multiyear contract for supplies if- (1) The contract will save significant costs compared to using annual contracts, or will provide necessary stability to the defense industrial base not otherwise achievable through annual contracts; (2) The required purchase amounts are expected to remain substantially unchanged throughout the contract period, in terms of production and procurement rates and total quantities; (3) The agency head is reasonably expected to request sufficient funding throughout the contract period at a level required to avoid contract cancellation; (4) The design of the supplies is stable, and technical risks are not excessive; (5) Both the contract cost estimates and projected cost avoidance through the use of a multiyear contract are realistic; (6) For Department of Defense purchases, the contract will promote national security of the United States; and (7) For Department of Defense contracts valued at $500,000,000 or more, the Secretary certifies that the conditions in 10 U.S.C. 3501(i)(3) subparagraphs (C) through (F) will be met.","P_17_103_1_b_cond: The agency is DoD, NASA, or the Coast Guard; P_17_103_1_b_1: The contract will save significant costs compared to using annual contracts, or will provide necessary stability to the defense industrial base not otherwise achievable through annual contracts; P_17_103_1_b_2: The required purchase amounts are expected to remain substantially unchanged throughout the contract period; P_17_103_1_b_3: The agency head is reasonably expected to request sufficient funding throughout the contract period at a level required to avoid contract cancellation; P_17_103_1_b_4: The design of the supplies is stable, and technical risks are not excessive; P_17_103_1_b_5: Both the contract cost estimates and projected cost avoidance through the use of a multiyear contract are realistic; P_17_103_1_b_6: For Department of Defense purchases, the contract will promote national security of the United States; P_17_103_1_b_7: For Department of Defense contracts valued at $500,000,000 or more, the Secretary certifies that the conditions in 10 U.S.C. 3501(i)(3) subparagraphs (C) through (F) will be met; P_17_103_1_b_result: The head of the agency may enter into a multiyear contract for supplies","(P_17_103_1_b_cond ∧ P_17_103_1_b_1 ∧ P_17_103_1_b_2 ∧ P_17_103_1_b_3 ∧ P_17_103_1_b_4 ∧ P_17_103_1_b_5 ∧ P_17_103_1_b_6 ∧ P_17_103_1_b_7) ⊃ P_17_103_1_b_result","None","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Complex conditional with seven conjunctive conditions for defense agency multiyear authority. P_17_103_1_b_1 contains internal disjunction (save costs OR provide stability). P_17_103_1_b_6 and P_17_103_1_b_7 have nested conditions (DoD-only and threshold-specific). 'May' indicates permissive authority. HIGH-RISK rule (Material Implication) used; verified ordering. References external statute 10 U.S.C. 3501(i)(3).","MEDIUM"
"17","17.103-2","P_17_103_2","Procedures for multiyear contracting presolicitation, covering method of contracting and funding.","P_17_103_2: Procedures cover method of contracting and funding for multiyear presolicitation","P_17_103_2 = P_17_103_2_a ∧ P_17_103_2_b","P_17_103_2_a; P_17_103_2_b","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition for 17.103-2 subsections.","HIGH"
"17","17.103-2(a)","P_17_103_2_a","(a) Method of contracting. The specific requirement should guide the selection of the contracting method.","P_17_103_2_a: The specific requirement should guide the selection of the contracting method","P_17_103_2_a","None","Simplification (Simp): Rule 6","PENDING_REVIEW","PASS","PASS","Advisory statement using 'should' - recommended, not mandatory. Single atomic proposition.","HIGH"
"17","17.103-2(b)","P_17_103_2_b","(b) Funding. (1) Agency funding of multiyear contracts must follow the policies in OMB Circular A-11 (Preparation, Submission, and Execution of the Budget) and other applicable guidance on funding multiyear contracts. (2) Multiyear contracts for fixed assets should be either- (i) Fully funded; or (ii) Funded in economically or programmatically viable stages.","P_17_103_2_b_1: Agency funding of multiyear contracts must follow the policies in OMB Circular A-11 and other applicable guidance on funding multiyear contracts; P_17_103_2_b_2: Multiyear contracts for fixed assets should be either fully funded or funded in economically or programmatically viable stages","P_17_103_2_b = P_17_103_2_b_1 ∧ P_17_103_2_b_2","None","Conjunction (Conj): Rule 7; Disjunction (Add): Rule 8 for P_17_103_2_b_2","PENDING_REVIEW","PASS","PASS","P_17_103_2_b_1 is mandatory ('must'). P_17_103_2_b_2 is advisory ('should') with internal disjunction (fully funded OR staged funding). References external OMB Circular A-11.","HIGH"
"17","17.103-3","P_17_103_3","Solicitation requirements for multiyear contracts.","P_17_103_3: Solicitation requirements for multiyear contracts encompass required content and comparison methodology","P_17_103_3 = P_17_103_3_a ∧ P_17_103_3_b","P_17_103_3_a; P_17_103_3_b","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition for solicitation requirements.","HIGH"
"17","17.103-3(a)","P_17_103_3_a","(a) In solicitations for multiyear contracts, the contracting officer must include- (1) The supply or service requirements for the first program year, and the entire multiyear contract period, broken down by program year; (2) A statement that if the Government only needs the first-year requirements, evaluation will be based on first year pricing; (3) A provision requiring a cancellation ceiling (as a percentage or dollar amount) and applicable dates for each program year that could be cancelled; and (4) A statement that the Government will not award less than the first program year requirements.","P_17_103_3_a_1: The contracting officer must include supply or service requirements for the first program year, and the entire multiyear contract period, broken down by program year; P_17_103_3_a_2: The contracting officer must include a statement that if the Government only needs the first-year requirements, evaluation will be based on first year pricing; P_17_103_3_a_3: The contracting officer must include a provision requiring a cancellation ceiling (as a percentage or dollar amount) and applicable dates for each program year that could be cancelled; P_17_103_3_a_4: The contracting officer must include a statement that the Government will not award less than the first program year requirements","MultiyearSolicitation ⊃ (P_17_103_3_a_1 ∧ P_17_103_3_a_2 ∧ P_17_103_3_a_3 ∧ P_17_103_3_a_4)","None","Material Implication (Impl): Rule 15; Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","CORRECTED: Section is conditional on issuing solicitations for multiyear contracts. Four mandatory content requirements under the condition. P_17_103_3_a_2 contains embedded conditional about first-year-only evaluation. HIGH-RISK rule (Impl); verified.","MEDIUM"
"17","17.103-3(b)","P_17_103_3_b","(b) The solicitation must explain how the Government will compare offers for the first year against offers for the entire multiyear period. This applies to both sealed bidding and negotiated acquisitions.","P_17_103_3_b: The solicitation must explain how the Government will compare offers for the first year against offers for the entire multiyear period, applying to both sealed bidding and negotiated acquisitions","P_17_103_3_b","P_14; P_15","Simplification (Simp): Rule 6","PENDING_REVIEW","PASS","PASS","Mandatory solicitation requirement. References sealed bidding (Part 14) and negotiated acquisitions (Part 15) as cross-part dependencies.","HIGH"
"17","17.104","P_17_104","Evaluation and award requirements for multiyear contracts.","P_17_104: Evaluation and award requirements encompass general procedures, cancellation provisions, congressional notification, funding at award, and special DoD/NASA/Coast Guard procedures","P_17_104 = P_17_104_1 ∧ P_17_104_2 ∧ P_17_104_3 ∧ P_17_104_4 ∧ P_17_104_5","P_17_104_1; P_17_104_2; P_17_104_3; P_17_104_4; P_17_104_5","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition aggregating five subsections of evaluation and award requirements.","HIGH"
"17","17.104-1","P_17_104_1","Contracting officers must follow the appropriate acquisition policies and procedures (such as those in parts 14 and 15). In addition, contracting officers must comply with the requirements unique to multiyear contracting in this section, including cancellation procedures, congressional notification, and funding obligations at award.","P_17_104_1_a: Contracting officers must follow the appropriate acquisition policies and procedures (such as those in parts 14 and 15); P_17_104_1_b: Contracting officers must comply with the requirements unique to multiyear contracting in this section, including cancellation procedures, congressional notification, and funding obligations at award","P_17_104_1 = P_17_104_1_a ∧ P_17_104_1_b","P_14; P_15; P_17_104_2; P_17_104_3; P_17_104_4","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Two mandatory requirements in conjunction. References Parts 14 and 15 for general procedures, and internal sections 17.104-2 through 17.104-4 for multiyear-specific requirements.","HIGH"
"17","17.104-2","P_17_104_2","Cancellation provisions for multiyear contracts, covering procedures for setting and revising cancellation ceilings and dates.","P_17_104_2: Cancellation provisions cover procedures and revisions","P_17_104_2 = P_17_104_2_a ∧ P_17_104_2_b","P_17_104_2_a; P_17_104_2_b","Conjunction (Conj): Rule 7","PENDING_REVIEW","PASS","PASS","Parent proposition for cancellation provisions subsections.","HIGH"
