RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
31,31,P_31_000,"This part contains cost principles and procedures for: (a) The pricing of contracts, subcontracts, and modifications to contracts and subcontracts whenever cost analysis is performed (see 15.404-1(c)); and (b) The determination, negotiation, or allowance of costs when required by a contract clause.",P_31_000_a (cost principles apply to pricing when cost analysis performed); P_31_000_b (cost principles apply to determination/negotiation/allowance of costs when required by contract clause),P_31_000_a ^ P_31_000_b,EXT:15.404-1,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition aggregating the two scope provisions. Both apply concurrently. Cross-reference to 15.404-1(c) is external.,HIGH
31,31.000(a),P_31_000_a,"The pricing of contracts, subcontracts, and modifications to contracts and subcontracts whenever cost analysis is performed (see 15.404-1(c)).","P_31_000_a_1 (cost analysis is performed per 15.404-1(c)); P_31_000_a_2 (cost principles apply to pricing of contracts, subcontracts, and modifications)",P_31_000_a_1 -> P_31_000_a_2,P_31_000; EXT:15.404-1,Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Conditional: cost principles apply to pricing WHEN cost analysis is performed. ""Whenever"" triggers implication. External dependency on 15.404-1(c). HIGH-RISK due to Rule 15.",MEDIUM
31,31.000(b),P_31_000_b,"The determination, negotiation, or allowance of costs when required by a contract clause.","P_31_000_b_1 (contract clause requires cost determination/negotiation/allowance); P_31_000_b_2 (cost principles apply to determination, negotiation, or allowance of costs)",P_31_000_b_1 -> P_31_000_b_2,P_31_000,Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Conditional triggered by contract clause requirement. ""When required"" maps to implication. HIGH-RISK due to Rule 15.",MEDIUM
31,31.001,P_31_001,"The cost principles and procedures in this part apply to contracts with: (a) Commercial organizations; (b) Educational institutions; (c) Construction and architect-engineering; (d) State, local, and federally recognized Indian tribal governments; and (e) Nonprofit organizations.",P_31_001_a (commercial orgs); P_31_001_b (educational institutions); P_31_001_c (construction/A-E); P_31_001_d (state/local/tribal govts); P_31_001_e (nonprofit orgs),P_31_001_a ^ P_31_001_b ^ P_31_001_c ^ P_31_001_d ^ P_31_001_e,,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition. All five entity types are covered by Part 31. Conjunction because each is independently subject to the cost principles.,HIGH
31,31.001(a),P_31_001_a,The cost principles and procedures in this part apply to contracts with Commercial organizations.,P_31_001_a (Part 31 cost principles apply to contracts with commercial organizations),P_31_001_a,P_31_001,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative statement of applicability to commercial organizations. Atomic proposition, no conditional structure.",HIGH
31,31.001(b),P_31_001_b,The cost principles and procedures in this part apply to contracts with Educational institutions.,P_31_001_b (Part 31 cost principles apply to contracts with educational institutions),P_31_001_b,P_31_001,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative statement of applicability to educational institutions. Atomic proposition, no conditional structure.",HIGH
31,31.001(c),P_31_001_c,The cost principles and procedures in this part apply to contracts with Construction and architect-engineering.,P_31_001_c (Part 31 cost principles apply to contracts with construction and architect-engineering),P_31_001_c,P_31_001,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative statement of applicability to construction and architect-engineering. Atomic proposition, no conditional structure.",HIGH
31,31.001(d),P_31_001_d,"The cost principles and procedures in this part apply to contracts with State, local, and federally recognized Indian tribal governments.","P_31_001_d (Part 31 cost principles apply to contracts with state, local, and federally recognized indian tribal governments)",P_31_001_d,P_31_001,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative statement of applicability to state, local, and federally recognized indian tribal governments. Atomic proposition, no conditional structure.",HIGH
31,31.001(e),P_31_001_e,The cost principles and procedures in this part apply to contracts with Nonprofit organizations.,P_31_001_e (Part 31 cost principles apply to contracts with nonprofit organizations),P_31_001_e,P_31_001,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Declarative statement of applicability to nonprofit organizations. Atomic proposition, no conditional structure.",HIGH
31,31.002,P_31_002,"As used in this part, the following terms have the definitions provided in 31.002.",P_31_002_def_01 through P_31_002_def_43; P_31_002_def_IRD,P_31_002_def_01 ^ P_31_002_def_02 ^ P_31_002_def_03 ^ P_31_002_def_04 ^ P_31_002_def_05 ^ P_31_002_def_06 ^ P_31_002_def_07 ^ P_31_002_def_08 ^ P_31_002_def_09 ^ P_31_002_def_10 ^ P_31_002_def_11 ^ P_31_002_def_12 ^ P_31_002_def_13 ^ P_31_002_def_14 ^ P_31_002_def_15 ^ P_31_002_def_16 ^ P_31_002_def_17 ^ P_31_002_def_18 ^ P_31_002_def_19 ^ P_31_002_def_20 ^ P_31_002_def_21 ^ P_31_002_def_22 ^ P_31_002_def_IRD ^ P_31_002_def_23 ^ P_31_002_def_24 ^ P_31_002_def_25 ^ P_31_002_def_26 ^ P_31_002_def_27 ^ P_31_002_def_28 ^ P_31_002_def_29 ^ P_31_002_def_30 ^ P_31_002_def_31 ^ P_31_002_def_32 ^ P_31_002_def_33 ^ P_31_002_def_34 ^ P_31_002_def_35 ^ P_31_002_def_36 ^ P_31_002_def_37 ^ P_31_002_def_38 ^ P_31_002_def_39 ^ P_31_002_def_40 ^ P_31_002_def_41 ^ P_31_002_def_42 ^ P_31_002_def_43,,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition aggregating all 44 definitions. All definitions apply concurrently within Part 31.,HIGH
